prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4
Arrest#0,0.6857463717460632,0.6475783586502075,0.680397093296051,0.6153497695922852,0.5532729029655457,0.7140843868255615,0.5763732194900513,0.5699239373207092,0.6988273859024048,0.550257682800293,0.9999999403953552,0.8456063270568848,0.9207590818405151,0.8577905893325806,0.8886871933937073,0.6941602230072021,0.5267927646636963,0.5389577150344849,0.46684205532073975,0.48183852434158325,0.5356698036193848,0.5835564136505127,0.445304811000824,0.7144214510917664,0.558366060256958,0.6321436166763306,0.3931627869606018,0.6850534677505493,0.6806250810623169,0.7503732442855835,0.3870125412940979,0.4754290282726288,0.35925427079200745,0.536136269569397,0.38532376289367676,0.3324877619743347,0.7994321584701538,0.38202965259552,0.6280794143676758,0.44723379611968994,0.7259513735771179,0.693932056427002,0.6270554065704346,0.6077655553817749,0.7269293069839478,0.7013083100318909,0.8084352612495422,0.808250367641449,0.6183893084526062,0.571237325668335,0.461112916469574,0.4306887984275818,0.743941068649292,0.576754093170166,0.46741801500320435,0.6620518565177917,0.3855370283126831,0.5854070782661438,0.5546528697013855,0.6605867147445679,0.7106460332870483,0.6515817642211914,0.8440364599227905,0.803901195526123,0.5831432342529297,0.5998696088790894,0.5001109838485718,0.3533514738082886,0.6572539806365967,0.7304344177246094
Arrest#1,0.6887646913528442,0.528649091720581,0.6312540769577026,0.5402001142501831,0.4396474361419678,0.5823421478271484,0.43857961893081665,0.43468862771987915,0.5856558084487915,0.4328758716583252,0.8456063270568848,0.9999998807907104,0.8314708471298218,0.7500102519989014,0.7758076786994934,0.524212658405304,0.36399099230766296,0.3879665434360504,0.3259850740432739,0.3385942578315735,0.40664446353912354,0.462226927280426,0.3217241168022156,0.6217906475067139,0.4144868850708008,0.49837106466293335,0.24420806765556335,0.5827056169509888,0.566046416759491,0.6378892660140991,0.24879837036132812,0.33566635847091675,0.21918505430221558,0.40202605724334717,0.23992766439914703,0.18493503332138062,0.7326699495315552,0.22684034705162048,0.4948364198207855,0.3064681887626648,0.7368035316467285,0.6665552854537964,0.5725791454315186,0.4895278811454773,0.6460254192352295,0.5652251839637756,0.6856849193572998,0.6916629076004028,0.4519038200378418,0.43138015270233154,0.3066685199737549,0.29762935638427734,0.648802638053894,0.4466280937194824,0.32947301864624023,0.5266242027282715,0.24033714830875397,0.4523792564868927,0.44164130091667175,0.5526999235153198,0.595361590385437,0.5217721462249756,0.7919584512710571,0.7499242424964905,0.42587459087371826,0.475276380777359,0.3462086319923401,0.19958576560020447,0.5565005540847778,0.6378438472747803
Arrest#2,0.7065023183822632,0.668419361114502,0.6899373531341553,0.6072700023651123,0.5720834732055664,0.7414321899414062,0.6142836809158325,0.5997318029403687,0.7288206815719604,0.5961748361587524,0.9207590818405151,0.8314708471298218,0.9999998807907104,0.8481625318527222,0.886369526386261,0.6745564937591553,0.5603078603744507,0.5547643899917603,0.505638837814331,0.5284961462020874,0.5870416164398193,0.6264469623565674,0.5033071041107178,0.73959881067276,0.6353587508201599,0.6535431146621704,0.43780267238616943,0.7017207145690918,0.6547608375549316,0.7733811140060425,0.43965405225753784,0.5194574594497681,0.4125359356403351,0.5643775463104248,0.43340277671813965,0.3995782136917114,0.7931431531906128,0.4444141387939453,0.6476181745529175,0.49848103523254395,0.7137057781219482,0.7115554809570312,0.6459155082702637,0.6639554500579834,0.7399104237556458,0.7344659566879272,0.7737326622009277,0.8293263912200928,0.6659448742866516,0.6243841052055359,0.5573809146881104,0.48435157537460327,0.7511793375015259,0.6471221446990967,0.5618352890014648,0.6710798740386963,0.44482266902923584,0.6063436269760132,0.5497434139251709,0.6519395112991333,0.7188606262207031,0.6792806386947632,0.8538877964019775,0.8150312900543213,0.5955790281295776,0.6012806296348572,0.5469344854354858,0.4025753438472748,0.6836751699447632,0.6936434507369995
Arrest#3,0.6744707226753235,0.6958435773849487,0.6705067157745361,0.582568883895874,0.6349730491638184,0.7524213790893555,0.6457599997520447,0.6215941905975342,0.7405644655227661,0.6245208382606506,0.8577905893325806,0.7500102519989014,0.8481625318527222,1.000000238418579,0.8299322128295898,0.6789343357086182,0.5940216779708862,0.5814727544784546,0.5569122433662415,0.5624605417251587,0.6408874988555908,0.6631892919540405,0.5420110821723938,0.7312486171722412,0.6831021308898926,0.6694716215133667,0.4746326804161072,0.7091214656829834,0.661246657371521,0.7748386859893799,0.49315786361694336,0.5549761056900024,0.4563713073730469,0.6301472187042236,0.49219250679016113,0.42153307795524597,0.8001940250396729,0.47926822304725647,0.6865407824516296,0.5460245013237,0.6939622163772583,0.701167106628418,0.6379751563072205,0.6703550815582275,0.753974199295044,0.7455997467041016,0.7818288207054138,0.8307863473892212,0.6757364273071289,0.6428341865539551,0.5675344467163086,0.508770763874054,0.7181053161621094,0.675988495349884,0.5642050504684448,0.6907113790512085,0.4725538194179535,0.6166902184486389,0.5655421018600464,0.7196434140205383,0.7194297909736633,0.6933726668357849,0.8466209173202515,0.7954850196838379,0.5798255801200867,0.6139194369316101,0.5417450666427612,0.43314751982688904,0.6722571849822998,0.6806799173355103
Arrest#4,0.6941980123519897,0.6799687147140503,0.678135871887207,0.5884413719177246,0.5983566641807556,0.7528182864189148,0.64975905418396,0.6766290664672852,0.7576972246170044,0.6493317484855652,0.8886871933937073,0.7758076786994934,0.886369526386261,0.8299322128295898,1.000000238418579,0.7011057734489441,0.5929733514785767,0.5992534756660461,0.5502747893333435,0.5884748101234436,0.6366636753082275,0.6658409237861633,0.5656620264053345,0.7521543502807617,0.6592550873756409,0.6519758701324463,0.5021814107894897,0.6967864036560059,0.6741269826889038,0.7538109421730042,0.4819570779800415,0.5481449961662292,0.4721943140029907,0.598433792591095,0.4972192347049713,0.43880873918533325,0.7898569107055664,0.5008994340896606,0.6921180486679077,0.5370049476623535,0.6564539074897766,0.7404987812042236,0.6975985765457153,0.6834902763366699,0.7435941696166992,0.7341282963752747,0.7732806205749512,0.8045576214790344,0.6661338806152344,0.6549805402755737,0.5970865488052368,0.526246964931488,0.7278144359588623,0.648260772228241,0.5799330472946167,0.6627087593078613,0.4887985587120056,0.6228322386741638,0.6005682349205017,0.6452392935752869,0.7401542663574219,0.6862287521362305,0.8019323348999023,0.7868363857269287,0.649863064289093,0.625180184841156,0.5945131182670593,0.46578046679496765,0.6823597550392151,0.715071439743042
Arson#0,0.7247054576873779,0.7951047420501709,0.7292203903198242,0.58052659034729,0.7853822708129883,0.8416722416877747,0.8010932207107544,0.7833663821220398,0.8210062384605408,0.7557426691055298,0.6941602230072021,0.524212658405304,0.6745564937591553,0.6789343357086182,0.7011057734489441,1.000000238418579,0.844861626625061,0.8554028272628784,0.7983081340789795,0.8067640662193298,0.7394816875457764,0.7370519042015076,0.7099944353103638,0.792572557926178,0.7429488897323608,0.7775754928588867,0.7025289535522461,0.7946972250938416,0.7819620370864868,0.7541249990463257,0.695192813873291,0.7623525857925415,0.6752619743347168,0.7904735803604126,0.7045950889587402,0.6254361867904663,0.7148028612136841,0.6699233651161194,0.7079383730888367,0.720097541809082,0.6268460750579834,0.7833106517791748,0.7372133135795593,0.8045940399169922,0.7118381857872009,0.7596888542175293,0.770462155342102,0.7777464389801025,0.7750062942504883,0.7850894927978516,0.6808157563209534,0.7627415657043457,0.8088074922561646,0.7606472969055176,0.7120711803436279,0.7644706964492798,0.6527720093727112,0.7389776110649109,0.7007880210876465,0.7304606437683105,0.7944189310073853,0.7965888977050781,0.7337359189987183,0.7743824124336243,0.7204751968383789,0.7939710021018982,0.7364660501480103,0.6854504346847534,0.802911102771759,0.7689715623855591
Arson#1,0.6160570383071899,0.789034366607666,0.530505895614624,0.39284318685531616,0.8554425239562988,0.832208514213562,0.8867768049240112,0.8656636476516724,0.8313028812408447,0.8821898102760315,0.5267927646636963,0.36399099230766296,0.5603078603744507,0.5940216779708862,0.5929733514785767,0.844861626625061,0.9999998807907104,0.9037531614303589,0.915921151638031,0.9320303201675415,0.8210833072662354,0.811233639717102,0.8740720748901367,0.780335545539856,0.8571012020111084,0.8523988723754883,0.8824266195297241,0.7733547687530518,0.7378767728805542,0.7277580499649048,0.8779506087303162,0.9007050395011902,0.8825805187225342,0.8801807761192322,0.8927669525146484,0.8431851863861084,0.5794737935066223,0.8592830896377563,0.697962760925293,0.8866987228393555,0.42350971698760986,0.7152887582778931,0.6937047839164734,0.8565792441368103,0.5784071087837219,0.7372430562973022,0.6357823610305786,0.7286771535873413,0.8201395869255066,0.9017926454544067,0.8229367136955261,0.8538354635238647,0.6677227020263672,0.8674868941307068,0.8965281248092651,0.7727370262145996,0.8451968431472778,0.7757860422134399,0.7301446199417114,0.6947649717330933,0.7376564741134644,0.852401852607727,0.6085999011993408,0.6856498718261719,0.7753741145133972,0.8190637826919556,0.8669497966766357,0.8856797814369202,0.8173913955688477,0.6472141146659851
Arson#2,0.6290596723556519,0.7763478755950928,0.5805363655090332,0.4307788610458374,0.8167661428451538,0.8137563467025757,0.8496721982955933,0.8485580682754517,0.819193959236145,0.8333574533462524,0.5389577150344849,0.3879665434360504,0.5547643899917603,0.5814727544784546,0.5992534756660461,0.8554028272628784,0.9037531614303589,0.9999997615814209,0.8832563161849976,0.8908025026321411,0.8010784387588501,0.7924428582191467,0.8406053781509399,0.7546756863594055,0.7988042831420898,0.8201382160186768,0.8426221609115601,0.7532657384872437,0.7495940923690796,0.6861949563026428,0.838951826095581,0.8645527958869934,0.8524171113967896,0.8528826236724854,0.8659108877182007,0.8057411909103394,0.5856575965881348,0.826430082321167,0.7054432034492493,0.8546932935714722,0.44006145000457764,0.7284543514251709,0.7004973888397217,0.8356655836105347,0.5977146625518799,0.7188723087310791,0.6427664756774902,0.694564700126648,0.782377302646637,0.8567126393318176,0.7777583599090576,0.8399522304534912,0.6906049251556396,0.7987975478172302,0.8185674548149109,0.7401636242866516,0.7883109450340271,0.7594528198242188,0.717166006565094,0.6811685562133789,0.7424457669258118,0.8011311292648315,0.6029733419418335,0.6804264783859253,0.7502810955047607,0.7864074110984802,0.8463696241378784,0.833175539970398,0.7929427623748779,0.6564451456069946
Arson#3,0.5978292226791382,0.792152464389801,0.5420709848403931,0.3656354546546936,0.8687309622764587,0.8259404897689819,0.8995422124862671,0.8463462591171265,0.829779863357544,0.8853766322135925,0.46684205532073975,0.3259850740432739,0.505638837814331,0.5569122433662415,0.5502747893333435,0.7983081340789795,0.915921151638031,0.8832563161849976,1.0,0.9182580709457397,0.8136974573135376,0.822719931602478,0.8753030896186829,0.7170794010162354,0.8583642244338989,0.8465323448181152,0.8912926316261292,0.7432000041007996,0.7220689058303833,0.700585126876831,0.9212627410888672,0.9291412830352783,0.8995522260665894,0.925362765789032,0.9261032938957214,0.8530428409576416,0.5663425922393799,0.8765368461608887,0.7134113311767578,0.9130867123603821,0.40376579761505127,0.676949143409729,0.6499826312065125,0.850396990776062,0.5307016968727112,0.681347131729126,0.5462069511413574,0.6614878177642822,0.7685829401016235,0.8733372688293457,0.7865664958953857,0.8351641893386841,0.6183232069015503,0.8316043615341187,0.8702507615089417,0.7320471405982971,0.8016369938850403,0.7518004179000854,0.6351141333580017,0.6669572591781616,0.6820663213729858,0.8282450437545776,0.5466575622558594,0.6269484162330627,0.7089923024177551,0.7598261833190918,0.8366041779518127,0.8817389011383057,0.8057644367218018,0.6091195344924927
Arson#4,0.6265995502471924,0.7869153022766113,0.5372148752212524,0.37474924325942993,0.8597337007522583,0.8230866193771362,0.8954938650131226,0.9077067375183105,0.819182276725769,0.9110203981399536,0.48183852434158325,0.3385942578315735,0.5284961462020874,0.5624605417251587,0.5884748101234436,0.8067640662193298,0.9320303201675415,0.8908025026321411,0.9182580709457397,1.0000001192092896,0.8589524030685425,0.8332839012145996,0.908191442489624,0.7624658942222595,0.8696818351745605,0.8386044502258301,0.9090971946716309,0.7694141268730164,0.7341762781143188,0.7009785771369934,0.9043821096420288,0.8961477279663086,0.9061833620071411,0.8703670501708984,0.9156372547149658,0.882183849811554,0.5642637014389038,0.9048103094100952,0.7209733724594116,0.9165442585945129,0.37645840644836426,0.7251269817352295,0.7148968577384949,0.8571028709411621,0.568240761756897,0.757957935333252,0.6179288029670715,0.6939809322357178,0.8133560419082642,0.915635883808136,0.857620894908905,0.8536732792854309,0.6136753559112549,0.8531396389007568,0.8928622007369995,0.7473623752593994,0.8692595958709717,0.7590365409851074,0.7301610708236694,0.6749643087387085,0.7440441846847534,0.8381689786911011,0.584396243095398,0.6585174798965454,0.793512225151062,0.7888543605804443,0.8756659030914307,0.91007399559021,0.7876968383789062,0.6290814876556396
