label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Abuse,delta_classifier_auc,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8778333067893982,0.016121625900268555,0.9999436140060425,0.001429736614227295,0.9953566193580627,0.029095709323883057,0.8712208867073059,0.01539158821105957,51.73643410852713,0.0,6.3774828767304115,0.009794812233836048,0.9865875244140625,-0.009235143661499023,0.9998577237129211,0.00019985437393188477,0.9990701079368591,0.0008805990219116211,0.9858852624893188,-0.009804248809814453,52.69667416854213,3.1047761940485117,6.4077330077330075,0.2570364111141936
Abuse,delta_classifier_auc,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9556453824043274,-0.03726857900619507,0.999785840511322,-2.6702880859375e-05,0.999523937702179,6.633996963500977e-05,0.9530750513076782,-0.039455533027648926,69.20622694287914,0.09080958365426284,9.476890610714142,-0.10073598705883136,0.9961580634117126,6.383657455444336e-05,0.9998349547386169,0.0011314153671264648,0.9988862872123718,0.0012134313583374023,0.995998203754425,-3.5762786865234375e-06,45.050877690842015,-4.358860015405199,5.829536458372474,-0.3938447294627263
Abuse,delta_alignment_auc,1,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9556453824043274,-0.03726857900619507,0.999785840511322,-2.6702880859375e-05,0.999523937702179,6.633996963500977e-05,0.9530750513076782,-0.039455533027648926,69.20622694287914,0.09080958365426284,9.476890610714142,-0.10073598705883136,0.9961580634117126,6.383657455444336e-05,0.9998349547386169,0.0011314153671264648,0.9988862872123718,0.0012134313583374023,0.995998203754425,-3.5762786865234375e-06,45.050877690842015,-4.358860015405199,5.829536458372474,-0.3938447294627263
Abuse,delta_alignment_auc,2,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8778333067893982,0.016121625900268555,0.9999436140060425,0.001429736614227295,0.9953566193580627,0.029095709323883057,0.8712208867073059,0.01539158821105957,51.73643410852713,0.0,6.3774828767304115,0.009794812233836048,0.9865875244140625,-0.009235143661499023,0.9998577237129211,0.00019985437393188477,0.9990701079368591,0.0008805990219116211,0.9858852624893188,-0.009804248809814453,52.69667416854213,3.1047761940485117,6.4077330077330075,0.2570364111141936
Abuse,delta_classifier_positive_mean,1,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9556453824043274,-0.03726857900619507,0.999785840511322,-2.6702880859375e-05,0.999523937702179,6.633996963500977e-05,0.9530750513076782,-0.039455533027648926,69.20622694287914,0.09080958365426284,9.476890610714142,-0.10073598705883136,0.9961580634117126,6.383657455444336e-05,0.9998349547386169,0.0011314153671264648,0.9988862872123718,0.0012134313583374023,0.995998203754425,-3.5762786865234375e-06,45.050877690842015,-4.358860015405199,5.829536458372474,-0.3938447294627263
Abuse,delta_classifier_positive_mean,2,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8778333067893982,0.016121625900268555,0.9999436140060425,0.001429736614227295,0.9953566193580627,0.029095709323883057,0.8712208867073059,0.01539158821105957,51.73643410852713,0.0,6.3774828767304115,0.009794812233836048,0.9865875244140625,-0.009235143661499023,0.9998577237129211,0.00019985437393188477,0.9990701079368591,0.0008805990219116211,0.9858852624893188,-0.009804248809814453,52.69667416854213,3.1047761940485117,6.4077330077330075,0.2570364111141936
Abuse,delta_alignment_positive_mean,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8778333067893982,0.016121625900268555,0.9999436140060425,0.001429736614227295,0.9953566193580627,0.029095709323883057,0.8712208867073059,0.01539158821105957,51.73643410852713,0.0,6.3774828767304115,0.009794812233836048,0.9865875244140625,-0.009235143661499023,0.9998577237129211,0.00019985437393188477,0.9990701079368591,0.0008805990219116211,0.9858852624893188,-0.009804248809814453,52.69667416854213,3.1047761940485117,6.4077330077330075,0.2570364111141936
Abuse,delta_alignment_positive_mean,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.9556453824043274,-0.03726857900619507,0.999785840511322,-2.6702880859375e-05,0.999523937702179,6.633996963500977e-05,0.9530750513076782,-0.039455533027648926,69.20622694287914,0.09080958365426284,9.476890610714142,-0.10073598705883136,0.9961580634117126,6.383657455444336e-05,0.9998349547386169,0.0011314153671264648,0.9988862872123718,0.0012134313583374023,0.995998203754425,-3.5762786865234375e-06,45.050877690842015,-4.358860015405199,5.829536458372474,-0.3938447294627263
Arrest,delta_classifier_auc,1,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9907379150390625,0.003756403923034668,0.9999990463256836,5.0067901611328125e-06,0.9999938607215881,1.150369644165039e-05,0.9885283708572388,0.004650235176086426,84.03647949024293,-10.240675083685844,45.706836766596965,-32.463699469654415,0.9994982481002808,0.0010815262794494629,0.9999583959579468,-1.5437602996826172e-05,0.9998926520347595,-2.6106834411621094e-05,0.9994041323661804,0.0013459324836730957,53.40180180180181,-26.81528840668625,18.760263438656267,-15.819276137928895
Arrest,delta_classifier_auc,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.600059449672699,-0.1879604458808899,0.9999450445175171,1.6570091247558594e-05,0.978969395160675,-0.016803085803985596,0.5048027038574219,-0.23098886013031006,95.99298192275049,-3.7132469375087,87.26775449346692,-11.88961157796166,0.8676861524581909,-0.04889202117919922,0.9989782571792603,-0.000943601131439209,0.9943119883537292,-0.005020022392272949,0.8358527421951294,-0.0599215030670166,98.37254082266054,-1.536376189209392,95.50901331549203,-4.144352498588077
