prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Normal#5,Normal#6,Normal#7,Normal#8,Normal#9,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Abuse#5,Abuse#6,Abuse#7,Abuse#8,Abuse#9,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arrest#5,Arrest#6,Arrest#7,Arrest#8,Arrest#9,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Arson#5,Arson#6,Arson#7,Arson#8,Arson#9,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Assault#5,Assault#6,Assault#7,Assault#8,Assault#9,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Burglary#5,Burglary#6,Burglary#7,Burglary#8,Burglary#9,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Explosion#5,Explosion#6,Explosion#7,Explosion#8,Explosion#9,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,Fighting#5,Fighting#6,Fighting#7,Fighting#8,Fighting#9,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,RoadAccidents#5,RoadAccidents#6,RoadAccidents#7,RoadAccidents#8,RoadAccidents#9,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Robbery#5,Robbery#6,Robbery#7,Robbery#8,Robbery#9,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shooting#5,Shooting#6,Shooting#7,Shooting#8,Shooting#9,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Shoplifting#5,Shoplifting#6,Shoplifting#7,Shoplifting#8,Shoplifting#9,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Stealing#5,Stealing#6,Stealing#7,Stealing#8,Stealing#9,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4,Vandalism#5,Vandalism#6,Vandalism#7,Vandalism#8,Vandalism#9
Normal#0,1.0000001192092896,0.5937106013298035,0.7310509085655212,0.6726925373077393,0.6148426532745361,0.8685065507888794,0.7423686981201172,0.7596391439437866,0.5786012411117554,0.6674201488494873,0.19250598549842834,0.19087548553943634,0.23880013823509216,0.3242132067680359,0.2791564464569092,0.3158925473690033,0.2479095160961151,0.20811700820922852,0.2366989701986313,0.2314971685409546,0.32706061005592346,0.3674936890602112,0.5082834362983704,0.4918433427810669,0.3173566162586212,0.4070276916027069,0.34614723920822144,0.3779132664203644,0.4913637638092041,0.3306397497653961,0.3027172088623047,0.25264614820480347,0.25634992122650146,0.20595751702785492,0.24818168580532074,0.418966144323349,0.3528974652290344,0.2967379689216614,0.2090975046157837,0.26551029086112976,0.20841915905475616,0.30917322635650635,0.29711323976516724,0.2893065810203552,0.27691981196403503,0.2719724476337433,0.225783109664917,0.23913177847862244,0.25753578543663025,0.21717655658721924,0.1783950924873352,0.13049399852752686,0.11650275439023972,0.14345012605190277,0.32933491468429565,0.21998149156570435,0.19706591963768005,0.06594481319189072,0.20929944515228271,0.2436654269695282,0.2166357785463333,0.2856241464614868,0.37413889169692993,0.356375128030777,0.1977595090866089,0.2563976049423218,0.4774535894393921,0.41557687520980835,0.3845282793045044,0.2874796688556671,0.3128763437271118,0.28589707612991333,0.2891275882720947,0.34205570816993713,0.34138715267181396,0.4477459192276001,0.30576246976852417,0.3786715269088745,0.3252180814743042,0.20188114047050476,0.2155071198940277,0.5472902059555054,0.3664466142654419,0.33963894844055176,0.45118993520736694,0.3927726447582245,0.3007543683052063,0.33913469314575195,0.3164992928504944,0.4128795862197876,0.1367843747138977,0.2904193103313446,0.41929787397384644,0.23659537732601166,0.3468560576438904,0.268233060836792,0.2573389410972595,0.2081233561038971,0.22480355203151703,0.2478942573070526,0.31478139758110046,0.28788989782333374,0.1414269059896469,0.23183375597000122,0.367824912071228,0.28712689876556396,0.3359241783618927,0.24158108234405518,0.21529525518417358,0.3362760841846466,0.23676027357578278,0.3520355820655823,0.31637173891067505,0.25476914644241333,0.3227018415927887,0.47680824995040894,0.22129005193710327,0.2290247082710266,0.31063079833984375,0.29281628131866455,0.3712340295314789,0.31183212995529175,0.2416229248046875,0.23530817031860352,0.37291601300239563,0.2605871558189392,0.33189404010772705,0.29191040992736816,0.23680385947227478,0.3625994324684143,0.23989859223365784,0.18023046851158142,0.37131065130233765,0.2849208116531372,0.3460679352283478,0.471595823764801,0.4699253737926483,0.5910400152206421,0.18558114767074585,0.19256757199764252
Normal#1,0.5937106013298035,1.000000238418579,0.7614700198173523,0.7659081816673279,0.635098934173584,0.6286864280700684,0.7882203459739685,0.7839504480361938,0.9011355042457581,0.7876991033554077,0.04541527107357979,0.0640246644616127,0.10980966687202454,0.2517777681350708,0.1430627703666687,0.10983206331729889,0.13308461010456085,0.09742926061153412,0.10325562953948975,0.1300838440656662,0.18441760540008545,0.27521681785583496,0.6404879093170166,0.24320590496063232,0.25449344515800476,0.3204556703567505,0.21734905242919922,0.30342191457748413,0.32724592089653015,0.22570136189460754,0.17727838456630707,0.11690068989992142,0.11034669727087021,0.11507277190685272,0.06053273379802704,0.2978917062282562,0.26361003518104553,0.2362847477197647,0.08286022394895554,0.1182805597782135,0.08963598310947418,0.15886718034744263,0.0696285143494606,0.17733731865882874,0.12767209112644196,0.19858668744564056,0.12593519687652588,0.1517229974269867,0.2211824208498001,0.11724958568811417,0.00968926027417183,0.025336142629384995,-0.014495179057121277,-0.02406424656510353,0.10825593769550323,0.08897369354963303,0.03394617512822151,-0.092428058385849,0.10197442770004272,0.05048578605055809,0.09862811863422394,0.243117094039917,0.36579430103302,0.21447113156318665,0.1180407851934433,0.1618087887763977,0.39608901739120483,0.3483773469924927,0.30005329847335815,0.12398865818977356,0.22572913765907288,0.24268189072608948,0.22205567359924316,0.3223803639411926,0.29036709666252136,0.4389679431915283,0.18222349882125854,0.41922903060913086,0.399362176656723,0.11043378710746765,0.05316377058625221,0.2202540934085846,0.1169462502002716,0.15532433986663818,0.12908101081848145,0.21660292148590088,0.10376758128404617,0.12303392589092255,0.16745617985725403,0.23041978478431702,-0.0036973990499973297,0.13762082159519196,0.25630244612693787,0.11174415796995163,0.20726728439331055,0.07445327192544937,0.20250248908996582,0.011966753751039505,0.08716883510351181,0.015723638236522675,0.1846162974834442,0.11549466103315353,0.03435331583023071,0.09379508346319199,0.17306487262248993,0.14603176712989807,0.16944491863250732,0.09137392044067383,0.06286020576953888,0.2136363983154297,0.059027500450611115,0.22502470016479492,0.17549476027488708,0.03787732869386673,0.22574801743030548,0.42234006524086,0.12065458297729492,0.14270654320716858,0.06556493043899536,0.22533783316612244,0.2506178021430969,0.17239032685756683,0.07389038056135178,0.14507456123828888,0.22662080824375153,0.13319532573223114,0.0869697853922844,0.12575818598270416,0.19754140079021454,0.2345547378063202,0.07316401600837708,0.10041914880275726,0.1716032177209854,0.21244142949581146,0.21823060512542725,0.5446955561637878,0.3080393075942993,0.6357593536376953,0.06692089885473251,0.12217622995376587
Normal#2,0.7310509085655212,0.7614700198173523,1.0,0.7432543039321899,0.6446955800056458,0.7767807245254517,0.8135361671447754,0.8217939138412476,0.7280694246292114,0.7308233380317688,0.08014325797557831,0.05113719403743744,0.11932612955570221,0.30361613631248474,0.15569619834423065,0.14689654111862183,0.12456327676773071,0.0969860851764679,0.11860647052526474,0.14212121069431305,0.2565247714519501,0.3074673116207123,0.5668036937713623,0.362393319606781,0.27163058519363403,0.36034831404685974,0.29972144961357117,0.36834651231765747,0.4507274627685547,0.26543062925338745,0.23252275586128235,0.15449228882789612,0.168930321931839,0.11803165823221207,0.09296083450317383,0.33420419692993164,0.3325018882751465,0.25279179215431213,0.09218712151050568,0.13902166485786438,0.08216416835784912,0.19166938960552216,0.11950433999300003,0.18475063145160675,0.14573432505130768,0.21258336305618286,0.13807697594165802,0.17837433516979218,0.21290543675422668,0.1379820555448532,0.0400724783539772,0.04165903478860855,-0.03342548757791519,0.04287399724125862,0.17989663779735565,0.11872047930955887,0.06343550235033035,-0.05341872200369835,0.12398022413253784,0.10217106342315674,0.14426462352275848,0.2918229401111603,0.37781256437301636,0.3319544792175293,0.13855285942554474,0.211649090051651,0.4568817615509033,0.4182094633579254,0.373046875,0.2156609445810318,0.25281059741973877,0.21407951414585114,0.2464994192123413,0.30424636602401733,0.30749601125717163,0.4467976987361908,0.19459158182144165,0.39950767159461975,0.35867178440093994,0.10444152355194092,0.1461470127105713,0.38976025581359863,0.280198335647583,0.3070930242538452,0.24563062191009521,0.3873094320297241,0.18493279814720154,0.2993994355201721,0.33149731159210205,0.357150673866272,0.0017247460782527924,0.12823477387428284,0.3197556734085083,0.16244249045848846,0.2550458014011383,0.1188252791762352,0.2129773646593094,0.044136397540569305,0.12516355514526367,0.06732843816280365,0.24074377119541168,0.1665007770061493,0.04565220698714256,0.1331145465373993,0.26551175117492676,0.19511166214942932,0.22079148888587952,0.13895577192306519,0.12574009597301483,0.2432333081960678,0.10632932186126709,0.29359886050224304,0.2293092906475067,0.13202829658985138,0.2424587905406952,0.44841355085372925,0.1506374627351761,0.1673552691936493,0.16698384284973145,0.2422027885913849,0.26935523748397827,0.2095591276884079,0.10794863849878311,0.1613944172859192,0.25724130868911743,0.1934538185596466,0.1333044022321701,0.15529438853263855,0.18151047825813293,0.2792701721191406,0.09487700462341309,0.10834947228431702,0.3006061017513275,0.2123546004295349,0.26934731006622314,0.4984589219093323,0.4385565221309662,0.6182652711868286,0.10485249012708664,0.11980733275413513
Normal#3,0.6726925373077393,0.7659081816673279,0.7432543039321899,0.9999999403953552,0.7011493444442749,0.6864657998085022,0.7352200746536255,0.7257660627365112,0.7340572476387024,0.674410343170166,0.12195328623056412,0.15333396196365356,0.12984678149223328,0.3423355221748352,0.20234441757202148,0.19311968982219696,0.18035271763801575,0.1256311684846878,0.1605595499277115,0.1729167252779007,0.25833237171173096,0.3196125030517578,0.5774118304252625,0.35745668411254883,0.28355544805526733,0.3822838068008423,0.3015654683113098,0.33169230818748474,0.4299127459526062,0.2784428894519806,0.19608470797538757,0.15566696226596832,0.12450866401195526,0.1234801709651947,0.11722756177186966,0.2980065643787384,0.305392324924469,0.2120225727558136,0.1251801997423172,0.13289302587509155,0.13420370221138,0.2364283949136734,0.136955127120018,0.19977018237113953,0.19848641753196716,0.23597192764282227,0.1656540185213089,0.1838359534740448,0.2341115027666092,0.19315391778945923,0.12527413666248322,0.09423551708459854,0.03929987549781799,0.17447686195373535,0.31511279940605164,0.15782228112220764,0.11800657957792282,0.028798453509807587,0.18271562457084656,0.1986888349056244,0.12104573100805283,0.247184157371521,0.32750362157821655,0.2772126793861389,0.11708292365074158,0.1934802383184433,0.4150083363056183,0.33534619212150574,0.30630752444267273,0.19038590788841248,0.2797572910785675,0.23520216345787048,0.24718637764453888,0.3307952582836151,0.30992376804351807,0.5447611808776855,0.2367537021636963,0.3760519325733185,0.35786327719688416,0.13183869421482086,0.0859629362821579,0.3212728500366211,0.2277795374393463,0.20740561187267303,0.2375682294368744,0.28250420093536377,0.16957798600196838,0.1985567808151245,0.2527284026145935,0.30024924874305725,0.03529289364814758,0.21206851303577423,0.40533632040023804,0.1954166144132614,0.3094848394393921,0.17484404146671295,0.23162369430065155,0.14177961647510529,0.1537143886089325,0.14670640230178833,0.2261718213558197,0.17903493344783783,0.08758964389562607,0.13316398859024048,0.2956922948360443,0.21128442883491516,0.24625806510448456,0.14347416162490845,0.16906455159187317,0.2572482228279114,0.3044680655002594,0.46410685777664185,0.38655030727386475,0.3445758819580078,0.3700682520866394,0.562687337398529,0.29263943433761597,0.3255338966846466,0.27500808238983154,0.33253905177116394,0.27606314420700073,0.263965368270874,0.19111625850200653,0.22023725509643555,0.3072986602783203,0.20044219493865967,0.28536534309387207,0.22169046103954315,0.24825768172740936,0.3686980903148651,0.16598139703273773,0.13350410759449005,0.2602766156196594,0.25872302055358887,0.3328160047531128,0.4910142123699188,0.3396604061126709,0.575659453868866,0.15110743045806885,0.12482385337352753
Normal#4,0.6148426532745361,0.635098934173584,0.6446955800056458,0.7011493444442749,1.0,0.5799697637557983,0.7239159345626831,0.6736583113670349,0.5873188972473145,0.6974318623542786,0.2549205720424652,0.27449122071266174,0.28355395793914795,0.44501441717147827,0.31823134422302246,0.3169415593147278,0.2962566018104553,0.29093635082244873,0.29765111207962036,0.25803014636039734,0.4106716811656952,0.4544990062713623,0.5269773006439209,0.4115644693374634,0.38032153248786926,0.5119909644126892,0.39219266176223755,0.46822309494018555,0.4865473508834839,0.4139719009399414,0.3377380967140198,0.3387369215488434,0.27845731377601624,0.2658200263977051,0.22747135162353516,0.42943596839904785,0.46805810928344727,0.37309959530830383,0.29353970289230347,0.3099963665008545,0.2863854467868805,0.35094505548477173,0.25189676880836487,0.3164326250553131,0.31070947647094727,0.3685223460197449,0.3015391230583191,0.3291793465614319,0.3348281979560852,0.3278999626636505,0.26151126623153687,0.23386406898498535,0.18317025899887085,0.29831498861312866,0.38056331872940063,0.2994590997695923,0.25842005014419556,0.15644901990890503,0.343279629945755,0.27355432510375977,0.27126064896583557,0.35939425230026245,0.44472330808639526,0.36375463008880615,0.2594757676124573,0.3202134370803833,0.5231565237045288,0.43319588899612427,0.43758660554885864,0.3193536698818207,0.3772263526916504,0.38885852694511414,0.35889363288879395,0.4344100058078766,0.4174303412437439,0.5252134799957275,0.3543054461479187,0.4703880250453949,0.4166942834854126,0.25816041231155396,0.19399793446063995,0.37979990243911743,0.2602900266647339,0.2957913875579834,0.30539512634277344,0.3096320331096649,0.2836747169494629,0.2923615276813507,0.33230364322662354,0.3484722077846527,0.18981531262397766,0.3195417523384094,0.4693468511104584,0.3158571720123291,0.43412482738494873,0.28816038370132446,0.3246316611766815,0.246723011136055,0.274208128452301,0.2608415484428406,0.37998852133750916,0.3256683945655823,0.23008334636688232,0.3018677830696106,0.43329840898513794,0.3530583381652832,0.3925955891609192,0.2882881164550781,0.28155699372291565,0.3734092116355896,0.35779762268066406,0.5154634714126587,0.4555681645870209,0.3425758183002472,0.44589024782180786,0.6105891466140747,0.34947991371154785,0.4560651183128357,0.33212530612945557,0.4318365454673767,0.41819924116134644,0.3620174527168274,0.27587854862213135,0.348425030708313,0.43538734316825867,0.34864187240600586,0.3624582886695862,0.349719762802124,0.37152570486068726,0.40155673027038574,0.3087511658668518,0.28175005316734314,0.4043620824813843,0.4156506657600403,0.41523534059524536,0.6345556974411011,0.4580623209476471,0.6243049502372742,0.343450665473938,0.31339913606643677
Normal#5,0.8685065507888794,0.6286864280700684,0.7767807245254517,0.6864657998085022,0.5799697637557983,1.000000238418579,0.7536598443984985,0.8127685785293579,0.6203408241271973,0.6035141348838806,0.10031967610120773,0.10213452577590942,0.12044233828783035,0.27777794003486633,0.18828468024730682,0.19380667805671692,0.12670046091079712,0.09958559274673462,0.1505085825920105,0.18616536259651184,0.20088568329811096,0.3141348361968994,0.44466742873191833,0.39216911792755127,0.21395361423492432,0.3087122440338135,0.2497968077659607,0.2698349952697754,0.3835783302783966,0.24432462453842163,0.20241346955299377,0.1368839293718338,0.1417679488658905,0.10247115045785904,0.10350175201892853,0.3164645731449127,0.2687465250492096,0.2112445831298828,0.09029483050107956,0.14341947436332703,0.10968256741762161,0.23666009306907654,0.14863064885139465,0.2287953794002533,0.18450331687927246,0.15472567081451416,0.1686939150094986,0.18882879614830017,0.21117126941680908,0.12665989995002747,0.06677547842264175,0.049572382122278214,0.0012697167694568634,0.047255925834178925,0.22382520139217377,0.10394623875617981,0.06604766100645065,-0.05501806363463402,0.11843511462211609,0.13079138100147247,0.11505360156297684,0.17013832926750183,0.2895738184452057,0.2813960909843445,0.10236649215221405,0.16319149732589722,0.3813275396823883,0.332905113697052,0.2899344861507416,0.1705380231142044,0.24211984872817993,0.1837843954563141,0.2499161958694458,0.2532196044921875,0.26682233810424805,0.3709318935871124,0.18370530009269714,0.2975664734840393,0.25033727288246155,0.1363341510295868,0.12139125168323517,0.45750686526298523,0.30720600485801697,0.26654309034347534,0.35626840591430664,0.3321076035499573,0.21010488271713257,0.24676336348056793,0.23002800345420837,0.33349865674972534,0.008259840309619904,0.19208833575248718,0.3241695463657379,0.12756431102752686,0.23430368304252625,0.14828476309776306,0.17966197431087494,0.07728411257266998,0.12045484781265259,0.11921463906764984,0.20983731746673584,0.16053332388401031,0.058646880090236664,0.1176682859659195,0.27811360359191895,0.1904115229845047,0.21784648299217224,0.13615918159484863,0.13903136551380157,0.26608866453170776,0.12175258994102478,0.2918800413608551,0.2185831367969513,0.15620003640651703,0.23880276083946228,0.4508823752403259,0.12413263320922852,0.1436171978712082,0.17653732001781464,0.2302570641040802,0.2551078498363495,0.23550090193748474,0.11559519171714783,0.12985193729400635,0.235317200422287,0.1831965148448944,0.24278728663921356,0.2072376161813736,0.17136763036251068,0.27787795662879944,0.14395827054977417,0.09754794836044312,0.3132845163345337,0.19847708940505981,0.2627154290676117,0.43714678287506104,0.38770920038223267,0.6398885846138,0.05949302762746811,0.11597689986228943
Normal#6,0.7423686981201172,0.7882203459739685,0.8135361671447754,0.7352200746536255,0.7239159345626831,0.7536598443984985,1.000000238418579,0.8787246942520142,0.7232223749160767,0.8133997917175293,0.13596737384796143,0.11119011789560318,0.17717446386814117,0.33480095863342285,0.21473756432533264,0.1925857961177826,0.19784389436244965,0.1741354614496231,0.19527842104434967,0.20428642630577087,0.27496981620788574,0.35079747438430786,0.4964761734008789,0.3691037893295288,0.29252222180366516,0.41883254051208496,0.2795155346393585,0.3675474524497986,0.39304620027542114,0.3158841133117676,0.2510794401168823,0.17674675583839417,0.20985795557498932,0.18181663751602173,0.14199119806289673,0.4293445348739624,0.37607309222221375,0.3650825321674347,0.14484934508800507,0.2141539752483368,0.13645906746387482,0.24923831224441528,0.15731152892112732,0.2514705955982208,0.21224281191825867,0.23733796179294586,0.18898354470729828,0.2290414422750473,0.2780865728855133,0.1872911900281906,0.11879454553127289,0.11004629731178284,0.05619299039244652,0.05836562439799309,0.24356268346309662,0.21590274572372437,0.1413138508796692,0.0008485913276672363,0.18190816044807434,0.19814926385879517,0.1939479261636734,0.3264840841293335,0.44080850481987,0.3093505799770355,0.19116756319999695,0.24992749094963074,0.5258637070655823,0.42725419998168945,0.4054734706878662,0.24272219836711884,0.25239014625549316,0.3070898950099945,0.2980847954750061,0.35564061999320984,0.35321155190467834,0.46699196100234985,0.2225634753704071,0.463217556476593,0.38004806637763977,0.18314069509506226,0.1352214366197586,0.32783597707748413,0.19479790329933167,0.24679753184318542,0.21675309538841248,0.2594563961029053,0.18737533688545227,0.20871508121490479,0.24237816035747528,0.2699560523033142,0.03924264758825302,0.20604410767555237,0.3633173108100891,0.17372789978981018,0.24715445935726166,0.168300598859787,0.21059894561767578,0.09974553436040878,0.1286979466676712,0.10898825526237488,0.2582935392856598,0.18121592700481415,0.09062656760215759,0.16670113801956177,0.27451467514038086,0.22910618782043457,0.24994111061096191,0.1822543740272522,0.1426510512828827,0.27392369508743286,0.13590611517429352,0.2670140266418457,0.24493807554244995,0.12859266996383667,0.2716446816921234,0.45472341775894165,0.1921951025724411,0.18831993639469147,0.181179016828537,0.3123962879180908,0.35592734813690186,0.2710645794868469,0.14415483176708221,0.2174982726573944,0.3168949484825134,0.1987564116716385,0.2226572036743164,0.22221890091896057,0.25313207507133484,0.29065579175949097,0.2055942416191101,0.1665174961090088,0.30538129806518555,0.24288755655288696,0.33433863520622253,0.6256982088088989,0.3842921853065491,0.7566536664962769,0.15073317289352417,0.24233520030975342
Normal#7,0.7596391439437866,0.7839504480361938,0.8217939138412476,0.7257660627365112,0.6736583113670349,0.8127685785293579,0.8787246942520142,1.0,0.7743169069290161,0.7626850605010986,0.049125783145427704,0.025432055816054344,0.08035504817962646,0.28306281566619873,0.14780476689338684,0.07675487548112869,0.08947600424289703,0.06841716170310974,0.11135217547416687,0.14808760583400726,0.18774262070655823,0.2677663564682007,0.4596289098262787,0.2837151288986206,0.19733847677707672,0.31745368242263794,0.21169137954711914,0.28327566385269165,0.33964619040489197,0.2169305682182312,0.16907936334609985,0.09331552684307098,0.10016360878944397,0.08324503898620605,0.03686521202325821,0.33655306696891785,0.27302050590515137,0.2268701195716858,0.03841906040906906,0.11613155901432037,0.04161376133561134,0.20261910557746887,0.05016249045729637,0.20198576152324677,0.13529172539710999,0.152371346950531,0.12687280774116516,0.1850031614303589,0.23287171125411987,0.10192950069904327,-0.008279127068817616,-0.012780843302607536,-0.06049707531929016,-0.043863359838724136,0.125117689371109,0.04643041640520096,-0.002184726297855377,-0.13059303164482117,0.05923266336321831,0.038096893578767776,0.11868858337402344,0.2128978967666626,0.3574598431587219,0.23792916536331177,0.12093088030815125,0.17368236184120178,0.4372750520706177,0.36689627170562744,0.3273131251335144,0.1393536925315857,0.2074107825756073,0.2245124727487564,0.24939805269241333,0.2842560410499573,0.29641953110694885,0.4126049280166626,0.14967800676822662,0.37494760751724243,0.31700006127357483,0.11175243556499481,0.029301892966032028,0.27145788073539734,0.15555857121944427,0.16202348470687866,0.16867241263389587,0.19854310154914856,0.11339077353477478,0.1329296976327896,0.18088901042938232,0.229725182056427,-0.056861378252506256,0.14187711477279663,0.27915745973587036,0.0955210030078888,0.20276367664337158,0.08611589670181274,0.1282666027545929,0.007462311536073685,0.06293757259845734,0.02331792563199997,0.1946195513010025,0.11383827030658722,0.01264595240354538,0.08550684154033661,0.22649766504764557,0.17457610368728638,0.18562665581703186,0.10652341693639755,0.08647697418928146,0.23079733550548553,0.05191276594996452,0.22022268176078796,0.15950867533683777,0.04544275254011154,0.19418874382972717,0.44856253266334534,0.08560843765735626,0.11381320655345917,0.05896887555718422,0.23472058773040771,0.25198373198509216,0.205307275056839,0.049670230597257614,0.1155349388718605,0.22335797548294067,0.12238234281539917,0.14631235599517822,0.13601911067962646,0.18426838517189026,0.21758462488651276,0.0752391368150711,0.0707729235291481,0.21440467238426208,0.160248801112175,0.23932692408561707,0.5771890878677368,0.31455883383750916,0.7448601722717285,0.03935820609331131,0.13805654644966125
Normal#8,0.5786012411117554,0.9011355042457581,0.7280694246292114,0.7340572476387024,0.5873188972473145,0.6203408241271973,0.7232223749160767,0.7743169069290161,1.0,0.6924995183944702,0.05698883533477783,0.07222238183021545,0.10692642629146576,0.25244322419166565,0.15159872174263,0.10043594241142273,0.13325539231300354,0.08484049886465073,0.1271352767944336,0.12208844721317291,0.18144796788692474,0.29506754875183105,0.5833718776702881,0.24897174537181854,0.2545347213745117,0.30438515543937683,0.2299090325832367,0.30003637075424194,0.3107578754425049,0.2469041496515274,0.17061351239681244,0.10155381262302399,0.11732602119445801,0.11192560195922852,0.06011605262756348,0.25112318992614746,0.23204001784324646,0.20518192648887634,0.09511102735996246,0.10780519247055054,0.0804295688867569,0.17286521196365356,0.08105064928531647,0.17871302366256714,0.12597514688968658,0.20093190670013428,0.12338266521692276,0.13282844424247742,0.19915331900119781,0.12586261332035065,0.014537515118718147,0.03521649166941643,-0.011680468916893005,-0.026905853301286697,0.10596829652786255,0.07468417286872864,0.029763786122202873,-0.09009110182523727,0.11104938387870789,0.05029985308647156,0.10091138631105423,0.20348379015922546,0.31469962000846863,0.22388866543769836,0.10128207504749298,0.1654910147190094,0.3355419635772705,0.33351004123687744,0.2743724584579468,0.1276227980852127,0.248890221118927,0.2520853579044342,0.20361505448818207,0.30221375823020935,0.2851054072380066,0.40783968567848206,0.19736288487911224,0.3546949028968811,0.3133426308631897,0.10716189444065094,0.04818443953990936,0.24844372272491455,0.17912347614765167,0.1749393194913864,0.1740727424621582,0.20986872911453247,0.14304545521736145,0.15139615535736084,0.18409796059131622,0.2809254229068756,-0.009655378758907318,0.1456868201494217,0.2507965564727783,0.13441772758960724,0.20170673727989197,0.11846229434013367,0.18311086297035217,0.037491653114557266,0.09091995656490326,0.05024398863315582,0.1969631165266037,0.14427220821380615,0.032792553305625916,0.10811655223369598,0.20138022303581238,0.18942230939865112,0.187022402882576,0.11737611144781113,0.09657258540391922,0.2028205394744873,0.06759916245937347,0.24216552078723907,0.1859341263771057,0.05311267077922821,0.20106588304042816,0.3900141716003418,0.09146898984909058,0.13258017599582672,0.063562773168087,0.2007998526096344,0.20153586566448212,0.19286638498306274,0.0711696445941925,0.10461754351854324,0.2089947611093521,0.13976112008094788,0.09880194067955017,0.13175970315933228,0.17131701111793518,0.22229620814323425,0.07365985959768295,0.07181572169065475,0.1836409568786621,0.21426114439964294,0.20920079946517944,0.48279356956481934,0.31652843952178955,0.5736616849899292,0.08675619959831238,0.1006871908903122
Normal#9,0.6674201488494873,0.7876991033554077,0.7308233380317688,0.674410343170166,0.6974318623542786,0.6035141348838806,0.8133997917175293,0.7626850605010986,0.6924995183944702,0.9999995827674866,0.25106918811798096,0.24156932532787323,0.3470703959465027,0.30178332328796387,0.30836719274520874,0.3586912453174591,0.34282806515693665,0.32757315039634705,0.2836889326572418,0.2519547641277313,0.38041362166404724,0.37563836574554443,0.5742133855819702,0.3819006681442261,0.4514063000679016,0.49952301383018494,0.36719417572021484,0.5028080344200134,0.43979814648628235,0.3892940878868103,0.39886462688446045,0.36031317710876465,0.3229738771915436,0.3597060441970825,0.32290342450141907,0.5333079695701599,0.45561566948890686,0.45215457677841187,0.30340537428855896,0.4022795557975769,0.29677289724349976,0.3120551109313965,0.3158659040927887,0.32653307914733887,0.30788832902908325,0.4057551622390747,0.26612913608551025,0.2978772521018982,0.3390904664993286,0.2822575569152832,0.23007094860076904,0.23291271924972534,0.21651706099510193,0.2217286378145218,0.29988473653793335,0.3230723738670349,0.29484111070632935,0.15589486062526703,0.29852473735809326,0.28938621282577515,0.3262505531311035,0.5354338884353638,0.568813681602478,0.41839170455932617,0.3757360577583313,0.3589921295642853,0.6260812282562256,0.5093127489089966,0.5185454487800598,0.31355080008506775,0.40004962682724,0.4221530258655548,0.3669136166572571,0.5401065945625305,0.47488826513290405,0.5903614163398743,0.3478472828865051,0.6359507441520691,0.6029129028320312,0.281238853931427,0.2864096760749817,0.33926790952682495,0.25673002004623413,0.3432207703590393,0.2902434468269348,0.336785227060318,0.2900252938270569,0.3060442805290222,0.33659082651138306,0.3716800808906555,0.2081066071987152,0.3241972327232361,0.38667476177215576,0.31858474016189575,0.3837028741836548,0.27853018045425415,0.380687415599823,0.23548352718353271,0.2630155682563782,0.2375451922416687,0.34959372878074646,0.2998771369457245,0.22188174724578857,0.2953130006790161,0.3498336672782898,0.3067529797554016,0.337909460067749,0.2987382411956787,0.2294330596923828,0.3598729968070984,0.27809226512908936,0.3838490843772888,0.37424975633621216,0.26417070627212524,0.4373137354850769,0.5627068281173706,0.36859309673309326,0.3366180658340454,0.2945362329483032,0.3834421634674072,0.5155332088470459,0.3325621485710144,0.30539268255233765,0.42077016830444336,0.41792067885398865,0.31495460867881775,0.29817456007003784,0.3409039378166199,0.36142653226852417,0.41837677359580994,0.2668316662311554,0.35329991579055786,0.3223913609981537,0.3973170220851898,0.3427145779132843,0.6113907098770142,0.46329447627067566,0.6437809467315674,0.30114853382110596,0.33272916078567505
