label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Abuse,delta_classifier_auc,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8130466938018799,-0.048664987087249756,0.9978135824203491,-0.0007002949714660645,0.9137855172157288,-0.05247539281845093,0.8073787093162537,-0.048450589179992676,44.726681670417605,-7.009752438109523,5.523203304160093,-0.8444847603364822,0.985446035861969,-0.01037663221359253,0.9948191046714783,-0.004838764667510986,0.9889079928398132,-0.009281516075134277,0.9852511882781982,-0.010438323020935059,48.16754188547137,-1.4243560890222469,5.860088962922633,-0.2906076336961805
Abuse,delta_classifier_auc,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.855424702167511,-0.13748925924301147,0.9822067022323608,-0.017605841159820557,0.9789333343505859,-0.020524263381958008,0.848189651966095,-0.14434093236923218,92.36267077471926,23.247253415494384,35.33683473389356,25.759208136120588,0.9794433116912842,-0.016650915145874023,0.9866666793823242,-0.01203685998916626,0.9855721592903137,-0.012100696563720703,0.9790842533111572,-0.016917526721954346,89.75513844407507,40.34540073782786,24.500954970382214,18.277573782547012
Abuse,delta_alignment_auc,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8130466938018799,-0.048664987087249756,0.9978135824203491,-0.0007002949714660645,0.9137855172157288,-0.05247539281845093,0.8073787093162537,-0.048450589179992676,44.726681670417605,-7.009752438109523,5.523203304160093,-0.8444847603364822,0.985446035861969,-0.01037663221359253,0.9948191046714783,-0.004838764667510986,0.9889079928398132,-0.009281516075134277,0.9852511882781982,-0.010438323020935059,48.16754188547137,-1.4243560890222469,5.860088962922633,-0.2906076336961805
Abuse,delta_alignment_auc,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.855424702167511,-0.13748925924301147,0.9822067022323608,-0.017605841159820557,0.9789333343505859,-0.020524263381958008,0.848189651966095,-0.14434093236923218,92.36267077471926,23.247253415494384,35.33683473389356,25.759208136120588,0.9794433116912842,-0.016650915145874023,0.9866666793823242,-0.01203685998916626,0.9855721592903137,-0.012100696563720703,0.9790842533111572,-0.016917526721954346,89.75513844407507,40.34540073782786,24.500954970382214,18.277573782547012
Abuse,delta_classifier_positive_mean,1,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8130466938018799,-0.048664987087249756,0.9978135824203491,-0.0007002949714660645,0.9137855172157288,-0.05247539281845093,0.8073787093162537,-0.048450589179992676,44.726681670417605,-7.009752438109523,5.523203304160093,-0.8444847603364822,0.985446035861969,-0.01037663221359253,0.9948191046714783,-0.004838764667510986,0.9889079928398132,-0.009281516075134277,0.9852511882781982,-0.010438323020935059,48.16754188547137,-1.4243560890222469,5.860088962922633,-0.2906076336961805
Abuse,delta_classifier_positive_mean,2,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.855424702167511,-0.13748925924301147,0.9822067022323608,-0.017605841159820557,0.9789333343505859,-0.020524263381958008,0.848189651966095,-0.14434093236923218,92.36267077471926,23.247253415494384,35.33683473389356,25.759208136120588,0.9794433116912842,-0.016650915145874023,0.9866666793823242,-0.01203685998916626,0.9855721592903137,-0.012100696563720703,0.9790842533111572,-0.016917526721954346,89.75513844407507,40.34540073782786,24.500954970382214,18.277573782547012
Abuse,delta_alignment_positive_mean,1,Abuse030_x264,Abuse,1536,85,0.9929139614105225,0.9998125433921814,0.999457597732544,0.9925305843353271,69.11541735922488,9.577626597772973,0.9960942268371582,0.9987035393714905,0.9976728558540344,0.9960017800331116,49.40973770624721,6.223381187835201,0.855424702167511,-0.13748925924301147,0.9822067022323608,-0.017605841159820557,0.9789333343505859,-0.020524263381958008,0.848189651966095,-0.14434093236923218,92.36267077471926,23.247253415494384,35.33683473389356,25.759208136120588,0.9794433116912842,-0.016650915145874023,0.9866666793823242,-0.01203685998916626,0.9855721592903137,-0.012100696563720703,0.9790842533111572,-0.016917526721954346,89.75513844407507,40.34540073782786,24.500954970382214,18.277573782547012
Abuse,delta_alignment_positive_mean,2,Abuse028_x264,Abuse,1408,75,0.8617116808891296,0.9985138773918152,0.9662609100341797,0.8558292984962463,51.73643410852713,6.367688064496575,0.9958226680755615,0.9996578693389893,0.9981895089149475,0.9956895112991333,49.59189797449362,6.150696596618814,0.8130466938018799,-0.048664987087249756,0.9978135824203491,-0.0007002949714660645,0.9137855172157288,-0.05247539281845093,0.8073787093162537,-0.048450589179992676,44.726681670417605,-7.009752438109523,5.523203304160093,-0.8444847603364822,0.985446035861969,-0.01037663221359253,0.9948191046714783,-0.004838764667510986,0.9889079928398132,-0.009281516075134277,0.9852511882781982,-0.010438323020935059,48.16754188547137,-1.4243560890222469,5.860088962922633,-0.2906076336961805
Arrest,delta_classifier_auc,1,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9632521867752075,-0.023729324340820312,0.9999905824661255,-3.4570693969726562e-06,0.9999672174453735,-1.5139579772949219e-05,0.9544879794120789,-0.029390156269073486,87.09736403069738,-7.179790543231391,46.12273910408135,-32.04779713217003,0.991923451423645,-0.006493270397186279,0.9967013597488403,-0.0032724738121032715,0.9957629442214966,-0.0041558146476745605,0.9910069704055786,-0.007051229476928711,94.36353773127965,14.14644752279159,82.54012556986025,47.96058599327509
Arrest,delta_classifier_auc,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.6267985701560974,-0.16122132539749146,0.9948950409889221,-0.005033433437347412,0.934348464012146,-0.06142401695251465,0.5494816303253174,-0.18630993366241455,93.66004129771089,-6.0461875625482975,86.15740845429414,-12.999957617134442,0.9737290143966675,0.057150840759277344,0.9859259128570557,-0.013995945453643799,0.9780017733573914,-0.02133023738861084,0.9726549983024597,0.07688075304031372,68.44158147430295,-31.46733553756698,29.885840709559364,-69.76752510452074
