label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Arrest,delta_classifier_auc,4,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.14029677212238312,-0.17533047497272491,0.9797820448875427,-0.018596947193145752,0.188693568110466,-0.23582591116428375,0.1284109205007553,-0.16047321259975433,62.84509623457987,3.3011205838661795,25.354153949701423,1.9624698505717078,0.25220775604248047,-0.13096487522125244,0.9892077445983887,-0.009995043277740479,0.23903194069862366,-0.22078725695610046,0.25544363260269165,-0.10890519618988037,60.34457146547827,-0.24728734741328395,22.38952082574469,0.3756961771109779
Arrest,delta_classifier_auc,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.999373733997345,-0.00018358230590820312,0.99998939037323,-2.7418136596679688e-06,0.9998611807823181,-2.4080276489257812e-05,0.9986984729766846,-0.0004044175148010254,67.60673451438622,16.113582108305053,75.79353805350448,20.729113211683455,0.9988195300102234,-0.0009061098098754883,0.9995534420013428,-0.00036710500717163086,0.9988452196121216,-0.0008718371391296387,0.9987841248512268,-0.0009531974792480469,53.64317125266993,13.958537504711636,58.421594215710826,9.96114864964293
Arrest,delta_alignment_auc,1,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.5297353863716125,-0.2582845091819763,0.9973993301391602,-0.002529144287109375,0.9310562610626221,-0.06471621990203857,0.4288446605205536,-0.30694690346717834,94.83563257705318,-4.870596283206012,84.92000564654214,-14.237360424886447,0.8741803765296936,-0.04239779710769653,0.9971795082092285,-0.0027423501014709473,0.988937497138977,-0.010394513607025146,0.8453308939933777,-0.05044335126876831,97.14425062389947,-2.7646663879704647,93.22831611646787,-6.425049697612238
Arrest,delta_alignment_auc,2,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.14029677212238312,-0.17533047497272491,0.9797820448875427,-0.018596947193145752,0.188693568110466,-0.23582591116428375,0.1284109205007553,-0.16047321259975433,62.84509623457987,3.3011205838661795,25.354153949701423,1.9624698505717078,0.25220775604248047,-0.13096487522125244,0.9892077445983887,-0.009995043277740479,0.23903194069862366,-0.22078725695610046,0.25544363260269165,-0.10890519618988037,60.34457146547827,-0.24728734741328395,22.38952082574469,0.3756961771109779
Arrest,delta_alignment_auc,3,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.25232580304145813,-0.199550598859787,0.9978118538856506,-0.0002352595329284668,0.9619703888893127,-0.007901668548583984,0.14937932789325714,-0.22735260426998138,99.28175370728563,0.8974854932301781,95.5053339022089,5.471300435675431,0.5490652322769165,-0.10400581359863281,0.9899687170982361,-0.0005642175674438477,0.9708555340766907,-0.010151326656341553,0.48787710070610046,-0.1176210343837738,99.5551257253385,-0.04384268214054998,97.0295580000028,-0.3417767843754831
Arrest,delta_alignment_auc,4,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9635385274887085,-0.023442983627319336,0.9999872446060181,-6.794929504394531e-06,0.999919056892395,-6.330013275146484e-05,0.9548541903495789,-0.029023945331573486,84.26511242425221,-10.01204214967656,43.151122394075244,-35.019413842176135,0.996159553527832,-0.0022571682929992676,0.9999029040336609,-7.092952728271484e-05,0.9998260140419006,-9.274482727050781e-05,0.995284378528595,-0.0027738213539123535,89.07184603958798,8.854755831099922,56.619715467165065,22.040175890579903
Arrest,delta_alignment_auc,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.999373733997345,-0.00018358230590820312,0.99998939037323,-2.7418136596679688e-06,0.9998611807823181,-2.4080276489257812e-05,0.9986984729766846,-0.0004044175148010254,67.60673451438622,16.113582108305053,75.79353805350448,20.729113211683455,0.9988195300102234,-0.0009061098098754883,0.9995534420013428,-0.00036710500717163086,0.9988452196121216,-0.0008718371391296387,0.9987841248512268,-0.0009531974792480469,53.64317125266993,13.958537504711636,58.421594215710826,9.96114864964293
Arrest,delta_classifier_positive_mean,1,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.14029677212238312,-0.17533047497272491,0.9797820448875427,-0.018596947193145752,0.188693568110466,-0.23582591116428375,0.1284109205007553,-0.16047321259975433,62.84509623457987,3.3011205838661795,25.354153949701423,1.9624698505717078,0.25220775604248047,-0.13096487522125244,0.9892077445983887,-0.009995043277740479,0.23903194069862366,-0.22078725695610046,0.25544363260269165,-0.10890519618988037,60.34457146547827,-0.24728734741328395,22.38952082574469,0.3756961771109779
Arrest,delta_classifier_positive_mean,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.5297353863716125,-0.2582845091819763,0.9973993301391602,-0.002529144287109375,0.9310562610626221,-0.06471621990203857,0.4288446605205536,-0.30694690346717834,94.83563257705318,-4.870596283206012,84.92000564654214,-14.237360424886447,0.8741803765296936,-0.04239779710769653,0.9971795082092285,-0.0027423501014709473,0.988937497138977,-0.010394513607025146,0.8453308939933777,-0.05044335126876831,97.14425062389947,-2.7646663879704647,93.22831611646787,-6.425049697612238
Arrest,delta_classifier_positive_mean,3,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.25232580304145813,-0.199550598859787,0.9978118538856506,-0.0002352595329284668,0.9619703888893127,-0.007901668548583984,0.14937932789325714,-0.22735260426998138,99.28175370728563,0.8974854932301781,95.5053339022089,5.471300435675431,0.5490652322769165,-0.10400581359863281,0.9899687170982361,-0.0005642175674438477,0.9708555340766907,-0.010151326656341553,0.48787710070610046,-0.1176210343837738,99.5551257253385,-0.04384268214054998,97.0295580000028,-0.3417767843754831
