prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4
Arrest#0,0.11751630902290344,0.08754140138626099,0.04026009887456894,0.025926779955625534,-0.036777157336473465,0.8017442226409912,0.7092518210411072,0.7444771528244019,0.7194629907608032,0.8254660367965698,1.0,0.7815340757369995,0.9418368339538574,0.7541965246200562,0.9007705450057983,0.5665863156318665,0.5834895968437195,0.6400544047355652,0.52557772397995,0.7330788373947144,0.6856705546379089,0.704059362411499,0.7491609454154968,0.6583523750305176,0.6090388298034668,0.7666565179824829,0.7211968898773193,0.7263980507850647,0.6908437013626099,0.6770179271697998,0.6838028430938721,0.5713563561439514,0.7121163606643677,0.6807923913002014,0.5612300038337708,0.6725178956985474,0.7587616443634033,0.6048303246498108,0.7387329339981079,0.6628316640853882,0.5649569034576416,0.7146997451782227,0.6538447737693787,0.6781129240989685,0.6505661606788635,0.7613762617111206,0.7152971029281616,0.7601613998413086,0.7003465890884399,0.7511135339736938,0.6908667087554932,0.6440548300743103,0.6738089323043823,0.7786062955856323,0.8115735650062561,0.711544930934906,0.6540270447731018,0.5627812743186951,0.6317774057388306,0.5966141819953918,0.7517294883728027,0.6649916172027588,0.7878068089485168,0.7100565433502197,0.7049338221549988,0.5784159898757935,0.6145870685577393,0.5124295949935913,0.7265989780426025,0.6008747816085815
Arrest#1,0.23149876296520233,0.2227153331041336,0.11725899577140808,0.13409800827503204,0.0746934786438942,0.7660560011863708,0.6824686527252197,0.8476899862289429,0.6546263694763184,0.8203274011611938,0.7815340757369995,0.9999998211860657,0.7867693305015564,0.8347432613372803,0.7860142588615417,0.7112407684326172,0.7494618892669678,0.6858090162277222,0.7251753211021423,0.616181492805481,0.7346275448799133,0.598347544670105,0.7233229875564575,0.722294270992279,0.6949595212936401,0.7998085021972656,0.7729812860488892,0.6639891862869263,0.5983589887619019,0.5744184255599976,0.6705495119094849,0.6685479879379272,0.7937915325164795,0.6976763606071472,0.7601123452186584,0.7123571038246155,0.6984670162200928,0.7530943751335144,0.6988547444343567,0.6849605441093445,0.3916108012199402,0.7457061409950256,0.6817663311958313,0.6584547758102417,0.491105854511261,0.6722814440727234,0.5877663493156433,0.7592169046401978,0.7535026669502258,0.7457300424575806,0.7577706575393677,0.7335137724876404,0.7178186178207397,0.7750146389007568,0.8494948148727417,0.7202082872390747,0.7444940209388733,0.7650668621063232,0.573729395866394,0.7042485475540161,0.7133803963661194,0.5163775682449341,0.7113770246505737,0.5967164039611816,0.5480846762657166,0.6812817454338074,0.7855851054191589,0.7430723309516907,0.6407179236412048,0.47489407658576965
Arrest#2,0.13259592652320862,0.10630075633525848,0.051973164081573486,0.03801286593079567,-0.030045054852962494,0.803289532661438,0.7404376268386841,0.7323608994483948,0.7640776634216309,0.8304154872894287,0.9418368339538574,0.7867693305015564,1.0,0.7456785440444946,0.8937848806381226,0.5572574138641357,0.5977340936660767,0.6500349044799805,0.5285137891769409,0.7362898588180542,0.7157040238380432,0.729020357131958,0.7802470326423645,0.7088065147399902,0.6631179451942444,0.77361661195755,0.7167437076568604,0.7264294624328613,0.6698975563049316,0.674245297908783,0.689555287361145,0.6020245552062988,0.7216208577156067,0.6980891227722168,0.5649814009666443,0.7059640884399414,0.741193413734436,0.6285360455513,0.7387592792510986,0.6920257210731506,0.5733982920646667,0.7267978191375732,0.6547171473503113,0.6833395957946777,0.6462104916572571,0.7665345668792725,0.6967992186546326,0.7559499740600586,0.6965524554252625,0.7872201204299927,0.7048937678337097,0.6577518582344055,0.6715278029441833,0.8235258460044861,0.8402360081672668,0.7086203098297119,0.6455163955688477,0.5600707530975342,0.6056797504425049,0.605724036693573,0.7410004138946533,0.671970009803772,0.8208646774291992,0.7237915992736816,0.6925146579742432,0.5713242292404175,0.630464494228363,0.5143907070159912,0.7325541377067566,0.58213210105896
Arrest#3,0.2875445783138275,0.29587945342063904,0.1835743486881256,0.23194169998168945,0.1751529425382614,0.7032926678657532,0.6771185994148254,0.857982337474823,0.5953317880630493,0.7534384727478027,0.7541965246200562,0.8347432613372803,0.7456785440444946,0.9999997615814209,0.7794562578201294,0.7307036519050598,0.8267473578453064,0.6777800917625427,0.7590629458427429,0.5800255537033081,0.76897794008255,0.5338647365570068,0.7083641886711121,0.7010465860366821,0.7243893146514893,0.6981956362724304,0.6885251998901367,0.638384222984314,0.4878167510032654,0.4853913486003876,0.6488224267959595,0.7269303798675537,0.7480864524841309,0.6954026818275452,0.8101890087127686,0.6957031488418579,0.6866806745529175,0.7847972512245178,0.7168276906013489,0.6726557016372681,0.3189409375190735,0.7558977603912354,0.6996800899505615,0.6303999423980713,0.45003369450569153,0.6439858675003052,0.5612552165985107,0.6931447386741638,0.815929651260376,0.7255085706710815,0.8703457117080688,0.7415757179260254,0.7296096086502075,0.827390193939209,0.8254721164703369,0.7073842287063599,0.7672839164733887,0.7598402500152588,0.5258443355560303,0.7626312375068665,0.7112655639648438,0.41291898488998413,0.7001323103904724,0.5125771760940552,0.4828658699989319,0.727100133895874,0.8362553119659424,0.7582932114601135,0.5362924337387085,0.38259583711624146
Arrest#4,0.15531039237976074,0.140150249004364,0.08095055818557739,0.07220788300037384,0.012804752215743065,0.7946436405181885,0.7119632959365845,0.7846388816833496,0.7341213226318359,0.8340837359428406,0.9007705450057983,0.7860142588615417,0.8937848806381226,0.7794562578201294,0.9999999403953552,0.5913326740264893,0.6295040845870972,0.6377469301223755,0.5715469121932983,0.6949961185455322,0.7351992130279541,0.6783402562141418,0.7664781212806702,0.7004037499427795,0.6775457859039307,0.734307050704956,0.6962934732437134,0.6806838512420654,0.6451765298843384,0.5960502624511719,0.6642847061157227,0.6044955849647522,0.7076382637023926,0.6853863596916199,0.6157435774803162,0.6636478900909424,0.7460063695907593,0.6622146964073181,0.741412878036499,0.6571638584136963,0.5091277360916138,0.7456309795379639,0.6607308387756348,0.6431747674942017,0.5917230248451233,0.7047357559204102,0.6674844026565552,0.7200473546981812,0.7034881114959717,0.7497150301933289,0.7346389293670654,0.6776195168495178,0.68403160572052,0.7945709228515625,0.8275009989738464,0.6659752130508423,0.6403820514678955,0.5881969332695007,0.5707913041114807,0.6246862411499023,0.724019467830658,0.5957188010215759,0.7494688630104065,0.6363238096237183,0.6401866674423218,0.6034651398658752,0.6637668609619141,0.567908763885498,0.6774908304214478,0.5398510694503784
Arson#0,0.2886474132537842,0.33727437257766724,0.24442195892333984,0.2719419002532959,0.19091658294200897,0.6590869426727295,0.5952247977256775,0.7573657035827637,0.51402747631073,0.6345667839050293,0.5665863156318665,0.7112407684326172,0.5572574138641357,0.7307036519050598,0.5913326740264893,1.0,0.8619120717048645,0.7943534255027771,0.9035255908966064,0.5699849128723145,0.7085767984390259,0.46480506658554077,0.6195582151412964,0.6368473768234253,0.6959757804870605,0.6222179532051086,0.6836355924606323,0.4943162202835083,0.45315974950790405,0.3664867877960205,0.6616258025169373,0.7681080102920532,0.7252944707870483,0.752193808555603,0.8329001665115356,0.6703996658325195,0.578159511089325,0.7831934690475464,0.6826900839805603,0.6650093197822571,0.21743717789649963,0.684363067150116,0.6278876066207886,0.5980491638183594,0.33827388286590576,0.49456846714019775,0.47936660051345825,0.5288892388343811,0.7645121812820435,0.6263488531112671,0.7534831166267395,0.7505406737327576,0.8184717893600464,0.6928901076316833,0.6964592337608337,0.5730937719345093,0.6456127166748047,0.7636598348617554,0.4352099299430847,0.7149465680122375,0.6082308292388916,0.3145289421081543,0.49651139974594116,0.37621206045150757,0.3932179808616638,0.7127667665481567,0.8231638669967651,0.8686191439628601,0.4669077396392822,0.38588982820510864
Arson#1,0.36351895332336426,0.40451285243034363,0.2437744289636612,0.28992098569869995,0.263018399477005,0.6744894981384277,0.6380212306976318,0.8477391004562378,0.5369429588317871,0.6869887113571167,0.5834895968437195,0.7494618892669678,0.5977340936660767,0.8267473578453064,0.6295040845870972,0.8619120717048645,0.9999997615814209,0.7767991423606873,0.8600280284881592,0.5811812281608582,0.7776942253112793,0.46855247020721436,0.664068341255188,0.7012008428573608,0.7342480421066284,0.674997091293335,0.6886833906173706,0.5414376258850098,0.4179512858390808,0.39292430877685547,0.6582311987876892,0.8036692142486572,0.7927559614181519,0.7377714514732361,0.8967697620391846,0.7108184695243835,0.5893974304199219,0.8276619911193848,0.6915144920349121,0.6911985874176025,0.207723468542099,0.7167357206344604,0.6915515661239624,0.6240630149841309,0.32844164967536926,0.5288906097412109,0.4439740777015686,0.5890432000160217,0.8189835548400879,0.6903656125068665,0.8474986553192139,0.7856831550598145,0.724757730960846,0.7696350812911987,0.7813664674758911,0.6220181584358215,0.7220380306243896,0.7971154451370239,0.4546377658843994,0.7411050200462341,0.6449358463287354,0.3032824695110321,0.5657603144645691,0.4057745337486267,0.38151073455810547,0.8073948621749878,0.8967697620391846,0.8490762710571289,0.49782103300094604,0.3494676947593689
Arson#2,0.2527499198913574,0.26817768812179565,0.202122762799263,0.20913812518119812,0.15111687779426575,0.7675304412841797,0.721671462059021,0.741499662399292,0.6628339290618896,0.7505993843078613,0.6400544047355652,0.6858090162277222,0.6500349044799805,0.6777800917625427,0.6377469301223755,0.7943534255027771,0.7767991423606873,0.9999999403953552,0.7237486839294434,0.7264364957809448,0.7389731407165527,0.6151407361030579,0.7303388714790344,0.722868800163269,0.7118399143218994,0.7171947956085205,0.7170400619506836,0.6169782280921936,0.5884493589401245,0.5264734029769897,0.7473173141479492,0.8313848376274109,0.7918347716331482,0.8225593566894531,0.7493940591812134,0.7839791774749756,0.6510300636291504,0.7197132706642151,0.7571024894714355,0.789578914642334,0.3824823498725891,0.6897753477096558,0.7105987071990967,0.7059615254402161,0.48484981060028076,0.6137349009513855,0.5832977890968323,0.6270490884780884,0.7664860486984253,0.7545660734176636,0.6975302696228027,0.7507297992706299,0.7791142463684082,0.7025266289710999,0.7182788252830505,0.6267648339271545,0.6221950054168701,0.6980322599411011,0.5408837795257568,0.6877156496047974,0.6820043325424194,0.4695812463760376,0.6300039291381836,0.515421450138092,0.5352979898452759,0.6903811693191528,0.733794629573822,0.6674032211303711,0.6358001828193665,0.5459607839584351
Arson#3,0.2363167703151703,0.3116360604763031,0.18319860100746155,0.21446382999420166,0.15118010342121124,0.6450064182281494,0.5706833600997925,0.7719594240188599,0.48060131072998047,0.612676739692688,0.52557772397995,0.7251753211021423,0.5285137891769409,0.7590629458427429,0.5715469121932983,0.9035255908966064,0.8600280284881592,0.7237486839294434,1.0000001192092896,0.5109872817993164,0.7071718573570251,0.43892204761505127,0.6129928231239319,0.6106222867965698,0.7068855166435242,0.5787481069564819,0.6692611575126648,0.42231065034866333,0.3832305073738098,0.30582618713378906,0.676602840423584,0.7481330037117004,0.7219898104667664,0.7570648789405823,0.9169383645057678,0.6452921032905579,0.5212085843086243,0.8428955674171448,0.6721855401992798,0.6537474393844604,0.1617109179496765,0.6472048759460449,0.5644618272781372,0.52716064453125,0.28358620405197144,0.41203564405441284,0.34850287437438965,0.457762748003006,0.7204165458679199,0.566218912601471,0.7688945531845093,0.7247185707092285,0.7450473308563232,0.6855229139328003,0.6860909461975098,0.5150792002677917,0.6168829202651978,0.7775555849075317,0.3200035095214844,0.7618241906166077,0.5227957367897034,0.24822348356246948,0.450508713722229,0.3049039840698242,0.2756706774234772,0.6705209016799927,0.8449206352233887,0.9258789420127869,0.394059419631958,0.29949384927749634
Arson#4,0.09424958378076553,0.007843174040317535,-0.03611848130822182,-0.059682078659534454,-0.06624655425548553,0.8044427633285522,0.7804611921310425,0.6818603277206421,0.7393605709075928,0.800625205039978,0.7330788373947144,0.616181492805481,0.7362898588180542,0.5800255537033081,0.6949961185455322,0.5699849128723145,0.5811812281608582,0.7264364957809448,0.5109872817993164,1.0,0.6201053261756897,0.7230388522148132,0.7615527510643005,0.6243194341659546,0.5534065961837769,0.7420892715454102,0.7761404514312744,0.7860967516899109,0.7892340421676636,0.7867600917816162,0.8256469964981079,0.6220719814300537,0.731450080871582,0.7765259742736816,0.5408653020858765,0.7267757654190063,0.7320287227630615,0.5361001491546631,0.7385066747665405,0.7547141313552856,0.6891230344772339,0.6264487504959106,0.6724478006362915,0.7613943815231323,0.7209845781326294,0.7975423336029053,0.7730849981307983,0.759575366973877,0.6366063356399536,0.782657265663147,0.5463199019432068,0.5909208655357361,0.6590836048126221,0.653470516204834,0.7460923194885254,0.7126765251159668,0.6173000335693359,0.5189518332481384,0.6904287338256836,0.525441586971283,0.7919468879699707,0.7945430278778076,0.779365599155426,0.7796984910964966,0.7690246105194092,0.538969874382019,0.5231333374977112,0.4382268190383911,0.8341699838638306,0.7766002416610718
