label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Arrest,delta_classifier_auc,4,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.3014443814754486,-0.1504320204257965,0.9990610480308533,0.00101393461227417,0.9943709373474121,0.02449887990951538,0.2009231150150299,-0.17580881714820862,99.9084461637653,1.524177949709852,99.34593622536734,9.311902758833867,0.6679930686950684,0.014922022819519043,0.9898295402526855,-0.0007033944129943848,0.9814253449440002,0.0004184842109680176,0.6225241422653198,0.017026007175445557,99.55770470664088,-0.04126370083817221,97.20142737697086,-0.16990740740742183
Arrest,delta_classifier_auc,5,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.22896473109722137,-0.08666251599788666,0.9858659505844116,-0.012513041496276855,0.31909358501434326,-0.1054258942604065,0.20682983100414276,-0.08205430209636688,65.13930601304656,5.595330362332874,25.48335664298792,2.0916725438582056,0.3267498016357422,-0.05642282962799072,0.9855181574821472,-0.013684630393981934,0.3456953465938568,-0.11412385106086731,0.32209694385528564,-0.04225188493728638,58.59664632177227,-1.9952124911192826,21.51671704906115,-0.497107599572562
Arrest,delta_alignment_auc,1,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.7480507493019104,-0.03996914625167847,0.9993738532066345,-0.0005546212196350098,0.9929652810096741,-0.0028071999549865723,0.6864800453186035,-0.04931151866912842,99.31098696461825,-0.39524189564093604,97.9613937690422,-1.1959723023863802,0.8978279829025269,-0.01875019073486328,0.99759441614151,-0.002327442169189453,0.9913537502288818,-0.007978260517120361,0.8743159174919128,-0.021458327770233154,93.81205741141895,-6.096859600450983,79.25753246302656,-20.39583335105354
Arrest,delta_alignment_auc,2,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9761146903038025,-0.010866820812225342,0.9999978542327881,3.814697265625e-06,0.9999781250953674,-4.231929779052734e-06,0.9704183340072632,-0.01345980167388916,77.05576974824287,-17.221384825685902,32.28265837330299,-45.887877862948386,0.9949710369110107,-0.0034456849098205566,0.9996309280395508,-0.00034290552139282227,0.9992793202400208,-0.0006394386291503906,0.9939426779747009,-0.0041155219078063965,74.6143089325885,-5.602781275899559,28.813115747884865,-5.766423828700297
Arrest,delta_alignment_auc,3,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.22896473109722137,-0.08666251599788666,0.9858659505844116,-0.012513041496276855,0.31909358501434326,-0.1054258942604065,0.20682983100414276,-0.08205430209636688,65.13930601304656,5.595330362332874,25.48335664298792,2.0916725438582056,0.3267498016357422,-0.05642282962799072,0.9855181574821472,-0.013684630393981934,0.3456953465938568,-0.11412385106086731,0.32209694385528564,-0.04225188493728638,58.59664632177227,-1.9952124911192826,21.51671704906115,-0.497107599572562
Arrest,delta_alignment_auc,4,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.3014443814754486,-0.1504320204257965,0.9990610480308533,0.00101393461227417,0.9943709373474121,0.02449887990951538,0.2009231150150299,-0.17580881714820862,99.9084461637653,1.524177949709852,99.34593622536734,9.311902758833867,0.6679930686950684,0.014922022819519043,0.9898295402526855,-0.0007033944129943848,0.9814253449440002,0.0004184842109680176,0.6225241422653198,0.017026007175445557,99.55770470664088,-0.04126370083817221,97.20142737697086,-0.16990740740742183
Arrest,delta_alignment_auc,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995715618133545,1.424551010131836e-05,0.9999932050704956,1.0728836059570312e-06,0.9998778104782104,-7.450580596923828e-06,0.9991471767425537,4.4286251068115234e-05,47.13330820454831,-4.359844201532859,58.13849242673709,3.0740675849160652,0.9995346069335938,-0.00019103288650512695,0.9997642636299133,-0.00015628337860107422,0.999580979347229,-0.0001360774040222168,0.9994704723358154,-0.00026684999465942383,62.164342254052016,22.479708506093722,59.82166549143935,11.36121992537145
Arrest,delta_classifier_positive_mean,1,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.22896473109722137,-0.08666251599788666,0.9858659505844116,-0.012513041496276855,0.31909358501434326,-0.1054258942604065,0.20682983100414276,-0.08205430209636688,65.13930601304656,5.595330362332874,25.48335664298792,2.0916725438582056,0.3267498016357422,-0.05642282962799072,0.9855181574821472,-0.013684630393981934,0.3456953465938568,-0.11412385106086731,0.32209694385528564,-0.04225188493728638,58.59664632177227,-1.9952124911192826,21.51671704906115,-0.497107599572562
Arrest,delta_classifier_positive_mean,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.7480507493019104,-0.03996914625167847,0.9993738532066345,-0.0005546212196350098,0.9929652810096741,-0.0028071999549865723,0.6864800453186035,-0.04931151866912842,99.31098696461825,-0.39524189564093604,97.9613937690422,-1.1959723023863802,0.8978279829025269,-0.01875019073486328,0.99759441614151,-0.002327442169189453,0.9913537502288818,-0.007978260517120361,0.8743159174919128,-0.021458327770233154,93.81205741141895,-6.096859600450983,79.25753246302656,-20.39583335105354
Arrest,delta_classifier_positive_mean,3,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995715618133545,1.424551010131836e-05,0.9999932050704956,1.0728836059570312e-06,0.9998778104782104,-7.450580596923828e-06,0.9991471767425537,4.4286251068115234e-05,47.13330820454831,-4.359844201532859,58.13849242673709,3.0740675849160652,0.9995346069335938,-0.00019103288650512695,0.9997642636299133,-0.00015628337860107422,0.999580979347229,-0.0001360774040222168,0.9994704723358154,-0.00026684999465942383,62.164342254052016,22.479708506093722,59.82166549143935,11.36121992537145
