prompt,Normal#0,Normal#1,Normal#2,Normal#3,Normal#4,Normal#5,Normal#6,Normal#7,Normal#8,Normal#9,Abuse#0,Abuse#1,Abuse#2,Abuse#3,Abuse#4,Abuse#5,Abuse#6,Abuse#7,Abuse#8,Abuse#9,Arrest#0,Arrest#1,Arrest#2,Arrest#3,Arrest#4,Arrest#5,Arrest#6,Arrest#7,Arrest#8,Arrest#9,Arson#0,Arson#1,Arson#2,Arson#3,Arson#4,Arson#5,Arson#6,Arson#7,Arson#8,Arson#9,Assault#0,Assault#1,Assault#2,Assault#3,Assault#4,Assault#5,Assault#6,Assault#7,Assault#8,Assault#9,Burglary#0,Burglary#1,Burglary#2,Burglary#3,Burglary#4,Burglary#5,Burglary#6,Burglary#7,Burglary#8,Burglary#9,Explosion#0,Explosion#1,Explosion#2,Explosion#3,Explosion#4,Explosion#5,Explosion#6,Explosion#7,Explosion#8,Explosion#9,Fighting#0,Fighting#1,Fighting#2,Fighting#3,Fighting#4,Fighting#5,Fighting#6,Fighting#7,Fighting#8,Fighting#9,RoadAccidents#0,RoadAccidents#1,RoadAccidents#2,RoadAccidents#3,RoadAccidents#4,RoadAccidents#5,RoadAccidents#6,RoadAccidents#7,RoadAccidents#8,RoadAccidents#9,Robbery#0,Robbery#1,Robbery#2,Robbery#3,Robbery#4,Robbery#5,Robbery#6,Robbery#7,Robbery#8,Robbery#9,Shooting#0,Shooting#1,Shooting#2,Shooting#3,Shooting#4,Shooting#5,Shooting#6,Shooting#7,Shooting#8,Shooting#9,Shoplifting#0,Shoplifting#1,Shoplifting#2,Shoplifting#3,Shoplifting#4,Shoplifting#5,Shoplifting#6,Shoplifting#7,Shoplifting#8,Shoplifting#9,Stealing#0,Stealing#1,Stealing#2,Stealing#3,Stealing#4,Stealing#5,Stealing#6,Stealing#7,Stealing#8,Stealing#9,Vandalism#0,Vandalism#1,Vandalism#2,Vandalism#3,Vandalism#4,Vandalism#5,Vandalism#6,Vandalism#7,Vandalism#8,Vandalism#9
Arson#4,0.7603387832641602,0.7450350522994995,0.6736847162246704,0.6453307867050171,0.6890875697135925,0.6687560081481934,0.8030146360397339,0.7514432072639465,0.7389715909957886,0.6164549589157104,0.46300792694091797,0.4270190894603729,0.48048722743988037,0.5380752086639404,0.48257502913475037,0.49992936849594116,0.4731203317642212,0.4878082871437073,0.4540964365005493,0.43605363368988037,0.6356649398803711,0.5905717611312866,0.668687641620636,0.47109466791152954,0.6008910536766052,0.6246001720428467,0.48430123925209045,0.6149853467941284,0.6002869009971619,0.5648941397666931,0.7011778354644775,0.506170928478241,0.6776757836341858,0.6128167510032654,0.9999996423721313,0.6283238530158997,0.6131060123443604,0.574219822883606,0.7963840365409851,0.7894009947776794,0.46175235509872437,0.4312554895877838,0.45849186182022095,0.5147031545639038,0.42241066694259644,0.5019335150718689,0.48519212007522583,0.4566217362880707,0.42231616377830505,0.49757999181747437,0.44755440950393677,0.4420962631702423,0.4158310890197754,0.38795262575149536,0.5537196397781372,0.5297488570213318,0.43346235156059265,0.3877798914909363,0.512178897857666,0.5385656952857971,0.7151119112968445,0.7587476968765259,0.6382817625999451,0.6860173940658569,0.717628002166748,0.6178629994392395,0.6840065717697144,0.7627556324005127,0.7094244956970215,0.7432044744491577,0.4948579668998718,0.5855710506439209,0.5566495656967163,0.610228955745697,0.6141140460968018,0.49266642332077026,0.5891234874725342,0.5729551315307617,0.5264058113098145,0.5913864374160767,0.5394626259803772,0.5451934337615967,0.373867392539978,0.6596740484237671,0.5081108808517456,0.5205975770950317,0.511211097240448,0.532501220703125,0.49542123079299927,0.5129110217094421,0.41314268112182617,0.484107106924057,0.5467379093170166,0.4757765233516693,0.48913830518722534,0.5014674067497253,0.5234840512275696,0.4628174304962158,0.5516087412834167,0.4284316301345825,0.5943991541862488,0.5216327905654907,0.48062852025032043,0.5721539258956909,0.5654979944229126,0.5094330906867981,0.5100922584533691,0.6564773917198181,0.4767248034477234,0.6221610307693481,0.4484018087387085,0.45966094732284546,0.4761660397052765,0.3749374747276306,0.4757372736930847,0.4652337431907654,0.5823825001716614,0.4943050146102905,0.40035581588745117,0.5830286145210266,0.5339103937149048,0.5454491376876831,0.49221348762512207,0.6063931584358215,0.528471052646637,0.5220769047737122,0.48856300115585327,0.5021682381629944,0.5592203140258789,0.5017757415771484,0.5167747139930725,0.5688571929931641,0.4500710368156433,0.49797534942626953,0.5974152088165283,0.6855493783950806,0.5157338380813599,0.6143415570259094,0.45398736000061035,0.5419281721115112
Arson#5,0.4976527690887451,0.5243020057678223,0.3951621949672699,0.4008025527000427,0.5368921756744385,0.435774564743042,0.5376299619674683,0.47932952642440796,0.5033868551254272,0.37158477306365967,0.6188204884529114,0.5702138543128967,0.5660443305969238,0.6975412368774414,0.5893843173980713,0.6851131916046143,0.638009786605835,0.5703138113021851,0.5990757346153259,0.512703537940979,0.6639513969421387,0.6093405485153198,0.6456855535507202,0.6862655878067017,0.6137975454330444,0.6524451971054077,0.6411252021789551,0.602912187576294,0.6720935106277466,0.6367901563644409,0.7953478097915649,0.7634110450744629,0.6864689588546753,0.8115487098693848,0.6283238530158997,1.0000001192092896,0.7691177129745483,0.7801294326782227,0.7229552268981934,0.7130300402641296,0.6664886474609375,0.5117152333259583,0.6201300621032715,0.5583462715148926,0.6733324527740479,0.711338460445404,0.6243605017662048,0.5213701128959656,0.568977952003479,0.5564914345741272,0.6169280409812927,0.6654940843582153,0.5784924030303955,0.6286853551864624,0.6613619327545166,0.6450595259666443,0.6657596826553345,0.5793880820274353,0.6904976963996887,0.6337218284606934,0.6856399774551392,0.707399845123291,0.6179438829421997,0.7354432344436646,0.7283281087875366,0.6935478448867798,0.6475520133972168,0.7595115303993225,0.6582944393157959,0.6647065877914429,0.5219898223876953,0.5911329984664917,0.5533164739608765,0.6301611661911011,0.5728219151496887,0.5405519008636475,0.5505702495574951,0.5918024778366089,0.4905400276184082,0.60521399974823,0.5912224054336548,0.677804708480835,0.6166937947273254,0.6651684045791626,0.6661053895950317,0.6042235493659973,0.7344034314155579,0.6828039884567261,0.6995301246643066,0.635852575302124,0.6407472491264343,0.6082053780555725,0.696686327457428,0.6068487763404846,0.6162919998168945,0.7230551838874817,0.6438500881195068,0.6983287930488586,0.6750705242156982,0.6783299446105957,0.6677467823028564,0.6864215731620789,0.6158922910690308,0.7147741317749023,0.6702024936676025,0.7026546001434326,0.6399273872375488,0.6932373046875,0.6747136116027832,0.6694490909576416,0.6749540567398071,0.6416925191879272,0.6749712228775024,0.6366126537322998,0.686298131942749,0.5962674617767334,0.5803940892219543,0.6897633075714111,0.5943563580513,0.5887536406517029,0.6802139282226562,0.6344037652015686,0.7114375233650208,0.6630020141601562,0.6648399829864502,0.646249532699585,0.6718251705169678,0.7199680209159851,0.6217062473297119,0.6774204969406128,0.6164747476577759,0.6075724363327026,0.6187877058982849,0.6198610067367554,0.642446756362915,0.6615909337997437,0.6573148965835571,0.6227275133132935,0.6505294442176819,0.6262795329093933
Arson#6,0.47287487983703613,0.5205162167549133,0.3627829849720001,0.3665632903575897,0.4692540168762207,0.38186198472976685,0.4826970100402832,0.4398137927055359,0.4607168436050415,0.35071226954460144,0.724953830242157,0.7033003568649292,0.7591938972473145,0.7191553711891174,0.7186905741691589,0.7519912123680115,0.8104043006896973,0.7460087537765503,0.7006170749664307,0.6246524453163147,0.5754032731056213,0.5684686303138733,0.582499086856842,0.6107800602912903,0.6056352853775024,0.5252310037612915,0.7088921666145325,0.49726662039756775,0.7029139995574951,0.7624661922454834,0.8390926122665405,0.8595328330993652,0.8488540649414062,0.8759667873382568,0.6131060123443604,0.7691177129745483,1.0,0.9148368239402771,0.7637815475463867,0.7857500314712524,0.7458721399307251,0.6555546522140503,0.6828711032867432,0.727045476436615,0.6974794864654541,0.787786602973938,0.7367767095565796,0.6323549747467041,0.7043750286102295,0.6809004545211792,0.7214930057525635,0.7665609121322632,0.7353130578994751,0.6350653767585754,0.8132858872413635,0.6968461275100708,0.7828113436698914,0.6810015439987183,0.7531129121780396,0.6295155882835388,0.7766758799552917,0.7322962284088135,0.7914838790893555,0.7762578725814819,0.7610406875610352,0.821881890296936,0.7883614301681519,0.7601931095123291,0.730913519859314,0.6612690091133118,0.6768805980682373,0.7110419273376465,0.6940222978591919,0.7802672982215881,0.7452095150947571,0.6243152022361755,0.7098401784896851,0.7365986108779907,0.6375857591629028,0.7676183581352234,0.6636193990707397,0.6042208671569824,0.5955749750137329,0.6701110601425171,0.5876938700675964,0.6349369287490845,0.7132922410964966,0.7083121538162231,0.7465646266937256,0.6163272261619568,0.719579815864563,0.6600332260131836,0.7591496706008911,0.7791252732276917,0.6458081007003784,0.7673313617706299,0.7528430223464966,0.7589738965034485,0.7344081997871399,0.7367098331451416,0.7368764877319336,0.7842053771018982,0.7307671904563904,0.830255389213562,0.6671353578567505,0.8015063405036926,0.7554267644882202,0.750005841255188,0.6850465536117554,0.6969718933105469,0.6582279205322266,0.7136533260345459,0.7507850527763367,0.6869088411331177,0.7629034519195557,0.7306588292121887,0.6159409284591675,0.7325347661972046,0.7017626762390137,0.7239487767219543,0.8476992249488831,0.6413648128509521,0.7969556450843811,0.769207239151001,0.7211666107177734,0.7824800610542297,0.6315286159515381,0.80729079246521,0.7816543579101562,0.7837887406349182,0.727357029914856,0.7812018394470215,0.5354030728340149,0.7589884996414185,0.6108411550521851,0.7767586708068848,0.6723146438598633,0.5737192630767822,0.7965959310531616,0.7956953644752502
Arson#7,0.47427117824554443,0.5024291276931763,0.32614997029304504,0.33119451999664307,0.4442392587661743,0.3905770182609558,0.4989911913871765,0.41002804040908813,0.4475623071193695,0.3129475712776184,0.7743483781814575,0.7615441679954529,0.7915842533111572,0.7341984510421753,0.7710740566253662,0.8273918628692627,0.8639229536056519,0.7802396416664124,0.7564045190811157,0.6632524728775024,0.595492422580719,0.6304006576538086,0.5959972143173218,0.649970293045044,0.6532103419303894,0.5580854415893555,0.7546883821487427,0.5293958187103271,0.7560708522796631,0.7845072746276855,0.8537346720695496,0.889346718788147,0.8141441345214844,0.8729915618896484,0.574219822883606,0.7801294326782227,0.9148368239402771,0.9999997615814209,0.7148743867874146,0.7799818515777588,0.8017439842224121,0.6571503281593323,0.7112667560577393,0.7551587820053101,0.7822258472442627,0.8235378265380859,0.783213198184967,0.672965407371521,0.746303141117096,0.6996188163757324,0.7949210405349731,0.8200653791427612,0.8001236319541931,0.6974374055862427,0.8679118156433105,0.7524088621139526,0.8823211193084717,0.7474159002304077,0.8015049695968628,0.7081224918365479,0.7348809242248535,0.7135060429573059,0.7643470764160156,0.7486229538917542,0.7568113803863525,0.8078160285949707,0.7688437700271606,0.7427025437355042,0.7056794166564941,0.6684419512748718,0.7112317085266113,0.7379145622253418,0.6979732513427734,0.79788738489151,0.73277747631073,0.637347936630249,0.7128441333770752,0.7606966495513916,0.6493138074874878,0.781769871711731,0.6539628505706787,0.6520150899887085,0.6507827043533325,0.6816977858543396,0.6378170251846313,0.6569802165031433,0.7486333847045898,0.7259157299995422,0.7728667259216309,0.6504563689231873,0.7903140187263489,0.7504007816314697,0.8109965920448303,0.8319267630577087,0.7183822393417358,0.8293548822402954,0.7909761071205139,0.8375159502029419,0.7401694059371948,0.8236349821090698,0.7623618841171265,0.8123961687088013,0.7632243633270264,0.8841270208358765,0.6875249147415161,0.8366736173629761,0.7817704677581787,0.7816675901412964,0.7016641497612,0.7532076835632324,0.7129130363464355,0.7542481422424316,0.7978812456130981,0.7423783540725708,0.8089652061462402,0.7742923498153687,0.641482949256897,0.7701387405395508,0.7834811210632324,0.7450916171073914,0.8874455094337463,0.7222614288330078,0.8577178716659546,0.8042794466018677,0.7505183219909668,0.8360008597373962,0.7032299041748047,0.8406460881233215,0.838995099067688,0.8554445505142212,0.7861070036888123,0.7812991738319397,0.585593581199646,0.7928369045257568,0.6672952175140381,0.7975215911865234,0.6998896598815918,0.616094708442688,0.8512966632843018,0.8396996855735779
Arson#8,0.6216632723808289,0.6701257228851318,0.5361771583557129,0.5553982853889465,0.5787129998207092,0.5156647562980652,0.6669564843177795,0.5870200395584106,0.6418720483779907,0.5146059989929199,0.5329355001449585,0.5101622343063354,0.5661722421646118,0.5719510912895203,0.5272896885871887,0.5847632884979248,0.5895360708236694,0.5663241147994995,0.49531203508377075,0.44727712869644165,0.5771217942237854,0.5653625130653381,0.5992864370346069,0.5008692741394043,0.5477080345153809,0.5556640028953552,0.5226085782051086,0.5134366750717163,0.5874134302139282,0.6351521611213684,0.7981967926025391,0.6880606412887573,0.7969143986701965,0.7738163471221924,0.7963840365409851,0.7229552268981934,0.7637815475463867,0.7148743867874146,1.0,0.8706910610198975,0.5478167533874512,0.4887436032295227,0.49104180932044983,0.547543466091156,0.5566202402114868,0.5663837194442749,0.5380672812461853,0.4671313762664795,0.47895491123199463,0.508807361125946,0.5430136919021606,0.6132503747940063,0.5468575954437256,0.5388270020484924,0.6438596248626709,0.628517210483551,0.6045820713043213,0.5938535928726196,0.6287209987640381,0.6434707641601562,0.8046456575393677,0.8199489712715149,0.6744762063026428,0.7816848754882812,0.8020032644271851,0.700922966003418,0.7523869276046753,0.787225067615509,0.7691802978515625,0.76857990026474,0.549685001373291,0.5977760553359985,0.5719178915023804,0.6825130581855774,0.623680055141449,0.4868418872356415,0.6217473745346069,0.5826478004455566,0.5145880579948425,0.6189178228378296,0.6708947420120239,0.5575597882270813,0.44183793663978577,0.6705009937286377,0.5256134271621704,0.5959967374801636,0.590796947479248,0.5649778842926025,0.5919066667556763,0.5620824694633484,0.6078453063964844,0.6356748342514038,0.5826522707939148,0.6295303106307983,0.6183336973190308,0.6163238286972046,0.6142078638076782,0.5832565426826477,0.6193200349807739,0.5651558637619019,0.5858699679374695,0.5831859111785889,0.545312762260437,0.6463611125946045,0.5490508675575256,0.5655760765075684,0.5287333130836487,0.696307897567749,0.5063885450363159,0.592159628868103,0.569054365158081,0.5705463290214539,0.5928133130073547,0.5043174028396606,0.6412789821624756,0.5927276611328125,0.6353466510772705,0.5659684538841248,0.548485517501831,0.7176111936569214,0.6624119877815247,0.6610324382781982,0.6077855825424194,0.7212178111076355,0.6361490488052368,0.6115986704826355,0.5390382409095764,0.6468735337257385,0.6522565484046936,0.5953087210655212,0.6297521591186523,0.6679779887199402,0.4840337038040161,0.600624680519104,0.6603209972381592,0.7950259447097778,0.5768892765045166,0.6291835308074951,0.571810245513916,0.6930956840515137
Arson#9,0.6915127635002136,0.7380708456039429,0.581712007522583,0.5906955003738403,0.623119592666626,0.5464456081390381,0.6789791584014893,0.614918053150177,0.6513828635215759,0.5605673789978027,0.5742402672767639,0.5805882811546326,0.6521114110946655,0.6127519607543945,0.5881259441375732,0.6623561978340149,0.6708680391311646,0.6397199034690857,0.5539498329162598,0.4958534836769104,0.5821409821510315,0.5848026275634766,0.5963730216026306,0.5154624581336975,0.6218613386154175,0.5418285727500916,0.5674196481704712,0.5276083946228027,0.6154922842979431,0.6769153475761414,0.7874044179916382,0.7035391926765442,0.8943862915039062,0.8017244338989258,0.7894009947776794,0.7130300402641296,0.7857500314712524,0.7799818515777588,0.8706910610198975,0.9999998211860657,0.6151990294456482,0.5270122289657593,0.5078132152557373,0.628649115562439,0.5942620038986206,0.6209421157836914,0.5954749584197998,0.5120067596435547,0.5478615760803223,0.5425030589103699,0.5894351601600647,0.6624971628189087,0.5899363160133362,0.543647289276123,0.7073628902435303,0.6845406293869019,0.6770890355110168,0.6211285591125488,0.6503022313117981,0.6570775508880615,0.8394021987915039,0.8418111205101013,0.7370414733886719,0.7845594882965088,0.8224425315856934,0.7468977570533752,0.8021954894065857,0.7947721481323242,0.7836097478866577,0.8117974400520325,0.6094626784324646,0.6948524713516235,0.6172151565551758,0.7867566347122192,0.7226773500442505,0.5359140634536743,0.6466431021690369,0.6726398468017578,0.5686832070350647,0.6897019147872925,0.669699490070343,0.5710973739624023,0.4894738495349884,0.6991474032402039,0.5505857467651367,0.6266469955444336,0.627312958240509,0.627338707447052,0.6574759483337402,0.6375959515571594,0.6457031965255737,0.6880010962486267,0.6129651665687561,0.7337511777877808,0.6892359256744385,0.6600858569145203,0.6380648016929626,0.6079941391944885,0.624573826789856,0.6109176874160767,0.6131753325462341,0.6285741329193115,0.5722665786743164,0.7129355669021606,0.531051754951477,0.6080092191696167,0.5832439661026001,0.7083263993263245,0.49930649995803833,0.6127896904945374,0.5579885244369507,0.6403392553329468,0.6186060905456543,0.5443257093429565,0.7097017765045166,0.6616623401641846,0.6635169982910156,0.5971109867095947,0.5995142459869385,0.7314481735229492,0.722649872303009,0.6890006065368652,0.6446212530136108,0.7495350241661072,0.6745857000350952,0.6789789199829102,0.5099223256111145,0.6650826930999756,0.7422205209732056,0.6567052602767944,0.7052074670791626,0.7493850588798523,0.46058958768844604,0.6996784210205078,0.6702545881271362,0.8660672903060913,0.5972490310668945,0.645525336265564,0.6439785957336426,0.7857797145843506
Assault#0,0.43074795603752136,0.43593382835388184,0.2727867662906647,0.2788155972957611,0.41870802640914917,0.3532678782939911,0.4659438729286194,0.3801850378513336,0.4041748344898224,0.2522928714752197,0.8916661739349365,0.8234878778457642,0.8359429836273193,0.8356204628944397,0.8890043497085571,0.8445162773132324,0.8527421951293945,0.8539221286773682,0.8555500507354736,0.7946193814277649,0.6313318014144897,0.7112024426460266,0.6208888292312622,0.7172036170959473,0.7042540311813354,0.6048867702484131,0.8243764638900757,0.567599892616272,0.7523977160453796,0.7547932863235474,0.6899770498275757,0.8052774667739868,0.654302716255188,0.7141831517219543,0.46175235509872437,0.6664886474609375,0.7458721399307251,0.8017439842224121,0.5478167533874512,0.6151990294456482,1.000000238418579,0.7995758056640625,0.8289090394973755,0.8166125416755676,0.842048168182373,0.8901268839836121,0.8807282447814941,0.7816061973571777,0.8637773990631104,0.7838332653045654,0.8239572048187256,0.7776975631713867,0.7659616470336914,0.6271179914474487,0.8369094133377075,0.6810876131057739,0.7832846641540527,0.6717088222503662,0.7661413550376892,0.6564493775367737,0.5978750586509705,0.6163666844367981,0.7450379133224487,0.688329815864563,0.6003440618515015,0.7971880435943604,0.7686918377876282,0.6276026964187622,0.7158336043357849,0.5873366594314575,0.7931444644927979,0.808515191078186,0.7971967458724976,0.8097660541534424,0.7229195833206177,0.7907703518867493,0.7528941035270691,0.8283847570419312,0.7240406274795532,0.817508339881897,0.5897738933563232,0.6323544979095459,0.5671355724334717,0.6439063549041748,0.6474795341491699,0.5402092933654785,0.7489563226699829,0.6780054569244385,0.6797751188278198,0.5954700708389282,0.7590737342834473,0.7654142379760742,0.831341564655304,0.731751561164856,0.6580221652984619,0.92293381690979,0.748966634273529,0.8577247262001038,0.7551034688949585,0.8229273557662964,0.7653309106826782,0.849793553352356,0.8168507814407349,0.8127236366271973,0.7393622398376465,0.8520907163619995,0.8399126529693604,0.819452702999115,0.7728348970413208,0.7738459706306458,0.6492297053337097,0.697240948677063,0.7324338555335999,0.6959177851676941,0.6973997354507446,0.6845020055770874,0.5543389320373535,0.7025277614593506,0.6867831945419312,0.6896125078201294,0.7915266752243042,0.7118963003158569,0.8434717059135437,0.6668685674667358,0.705747127532959,0.7620760202407837,0.6985313892364502,0.8106738924980164,0.7622805833816528,0.7794033288955688,0.7740756273269653,0.7174763679504395,0.5646470785140991,0.7622877359390259,0.6865852475166321,0.6908930540084839,0.6509560346603394,0.5399055480957031,0.8729549050331116,0.7624027729034424
Assault#1,0.3922727108001709,0.38868388533592224,0.29353195428848267,0.2839716970920563,0.4036969542503357,0.35279953479766846,0.437141478061676,0.38598543405532837,0.41443461179733276,0.2602202296257019,0.8655709028244019,0.7508229613304138,0.8451777100563049,0.6863744854927063,0.8882871866226196,0.6640740633010864,0.7535645961761475,0.8720996975898743,0.8470824956893921,0.8848224878311157,0.5130177140235901,0.583060622215271,0.5210912227630615,0.5487443208694458,0.5436934232711792,0.49476495385169983,0.7253077030181885,0.46915602684020996,0.6270400881767273,0.6559469699859619,0.5463434457778931,0.6726428270339966,0.6585500240325928,0.55539870262146,0.4312554895877838,0.5117152333259583,0.6555546522140503,0.6571503281593323,0.4887436032295227,0.5270122289657593,0.7995758056640625,1.0000001192092896,0.8171077966690063,0.8585501909255981,0.6591691970825195,0.7668697834014893,0.8506377339363098,0.8645466566085815,0.8997097015380859,0.8328439593315125,0.7112962007522583,0.6080664396286011,0.6136096715927124,0.43847736716270447,0.7479996681213379,0.5314469337463379,0.6223219633102417,0.4741014242172241,0.5851635932922363,0.4630849361419678,0.5828351378440857,0.5156084299087524,0.8127942085266113,0.5778669118881226,0.49067217111587524,0.7798124551773071,0.7988234758377075,0.5333093404769897,0.7188831567764282,0.5270586013793945,0.8675544261932373,0.8261491060256958,0.9042352437973022,0.7400743961334229,0.7740730047225952,0.9186735153198242,0.8129746913909912,0.8623666763305664,0.8600213527679443,0.8555817604064941,0.4993205666542053,0.4835527837276459,0.4111648201942444,0.5625762939453125,0.4813716411590576,0.43283820152282715,0.5951972007751465,0.5664358735084534,0.5319159030914307,0.4418794810771942,0.5313384532928467,0.5756970643997192,0.7472919821739197,0.562836766242981,0.46393021941185,0.6887619495391846,0.6387219429016113,0.6759449243545532,0.5642333030700684,0.5944526791572571,0.649215817451477,0.6995499134063721,0.8254988789558411,0.689918577671051,0.5678715109825134,0.7303681373596191,0.8048583269119263,0.7233873605728149,0.6589421033859253,0.6270955801010132,0.4971091151237488,0.52668297290802,0.5924707055091858,0.5285747051239014,0.5410374999046326,0.5892975330352783,0.4917911887168884,0.5803107023239136,0.5111606121063232,0.6385441422462463,0.674383282661438,0.4979693293571472,0.6635850667953491,0.5442111492156982,0.5155936479568481,0.6432901620864868,0.5168865919113159,0.6395009160041809,0.6940150260925293,0.6083991527557373,0.5997411608695984,0.6888161301612854,0.39727383852005005,0.661910891532898,0.5011377930641174,0.5797837376594543,0.4915822148323059,0.4338532090187073,0.7588827610015869,0.648005485534668
Assault#2,0.39463019371032715,0.40315181016921997,0.29333335161209106,0.30779513716697693,0.4337783455848694,0.34089547395706177,0.44509389996528625,0.37628304958343506,0.40974175930023193,0.2763610780239105,0.893456220626831,0.7851986885070801,0.814628005027771,0.783819317817688,0.8832837343215942,0.7129617929458618,0.7801775932312012,0.8163479566574097,0.8892204761505127,0.8662223815917969,0.5942267775535583,0.6185779571533203,0.5692951083183289,0.6467480063438416,0.5886648893356323,0.5908985137939453,0.7705312967300415,0.5565142035484314,0.7227634191513062,0.6529666185379028,0.5926727056503296,0.7149078845977783,0.6088789701461792,0.6179808378219604,0.45849186182022095,0.6201300621032715,0.6828711032867432,0.7112667560577393,0.49104180932044983,0.5078132152557373,0.8289090394973755,0.8171077966690063,1.000000238418579,0.8379554748535156,0.7359495759010315,0.8275749683380127,0.8922439217567444,0.8562226295471191,0.874763011932373,0.8788293600082397,0.7765312194824219,0.6614512205123901,0.6941104531288147,0.5126923322677612,0.7933098673820496,0.5777367353439331,0.6658797860145569,0.5240918397903442,0.6878951787948608,0.5349418520927429,0.5370677709579468,0.5265994071960449,0.7450717687606812,0.6154961585998535,0.49581438302993774,0.7982192039489746,0.7637057900428772,0.5843841433525085,0.6762955784797668,0.5397052764892578,0.8162168860435486,0.809958815574646,0.835725724697113,0.7185821533203125,0.7255423069000244,0.835686206817627,0.7957825660705566,0.8290950655937195,0.8191657066345215,0.8078422546386719,0.4797975420951843,0.5708165764808655,0.525741696357727,0.5718073844909668,0.5456981062889099,0.4601711630821228,0.6580913066864014,0.6113277673721313,0.590662956237793,0.493398517370224,0.6060503721237183,0.5920082330703735,0.8035387992858887,0.595853328704834,0.5155206918716431,0.7747511863708496,0.690287172794342,0.7783694863319397,0.6981768012046814,0.6837979555130005,0.7290639877319336,0.801154375076294,0.8737310171127319,0.7549877166748047,0.7016310691833496,0.8435131311416626,0.8646215200424194,0.7782840728759766,0.7883687615394592,0.7281169891357422,0.6112339496612549,0.6161614656448364,0.6941899061203003,0.6269204616546631,0.6005663871765137,0.6094433069229126,0.5152422189712524,0.6849541068077087,0.5781443119049072,0.5887803435325623,0.6926801204681396,0.5465005040168762,0.7181106805801392,0.5627480745315552,0.5899112820625305,0.6934884190559387,0.6451975703239441,0.6662543416023254,0.6965310573577881,0.6626468896865845,0.6340072154998779,0.6818591356277466,0.526127815246582,0.7048099637031555,0.5542935729026794,0.58442622423172,0.599126935005188,0.5050206184387207,0.8062164783477783,0.6484038829803467
Assault#3,0.47150111198425293,0.5059905648231506,0.35975873470306396,0.35911649465560913,0.4622538983821869,0.4067174196243286,0.5203133225440979,0.4397071599960327,0.4951796233654022,0.3313126564025879,0.8809277415275574,0.8543450832366943,0.9312822818756104,0.7346517443656921,0.9371932744979858,0.7649515867233276,0.8758586049079895,0.9388822317123413,0.9293750524520874,0.9127682447433472,0.58949875831604,0.613004207611084,0.5589062571525574,0.5909135937690735,0.6468040943145752,0.5476763248443604,0.765323281288147,0.5299921035766602,0.7030291557312012,0.7327969074249268,0.6338273882865906,0.7233667373657227,0.749681830406189,0.6423341631889343,0.5147031545639038,0.5583462715148926,0.727045476436615,0.7551587820053101,0.547543466091156,0.628649115562439,0.8166125416755676,0.8585501909255981,0.8379554748535156,0.9999997615814209,0.6814884543418884,0.8071238994598389,0.9336162805557251,0.921306312084198,0.9330490827560425,0.9167771935462952,0.7896184325218201,0.6730817556381226,0.6741138696670532,0.4795074760913849,0.8366153240203857,0.6304462552070618,0.72239089012146,0.5411406755447388,0.661865770816803,0.5272517204284668,0.6252081990242004,0.5717714428901672,0.8528740406036377,0.6029472351074219,0.5535181760787964,0.828194797039032,0.8673290610313416,0.5921543836593628,0.722966194152832,0.6279392838478088,0.8947378396987915,0.9123077392578125,0.9270427227020264,0.8648287057876587,0.8496662378311157,0.8727038502693176,0.8830759525299072,0.9107105731964111,0.9219271540641785,0.9034271240234375,0.5046308040618896,0.524823784828186,0.4582552909851074,0.6081941723823547,0.5127319097518921,0.49151545763015747,0.6252263784408569,0.6135618686676025,0.596123218536377,0.4915713965892792,0.618733286857605,0.6484696865081787,0.8087517023086548,0.6437112092971802,0.5545377731323242,0.7227432131767273,0.7052759528160095,0.7333540320396423,0.6718271374702454,0.6490240693092346,0.732233464717865,0.7908879518508911,0.8750201463699341,0.7832095623016357,0.6366510987281799,0.8293763995170593,0.8660963177680969,0.7696138620376587,0.699528694152832,0.7042163610458374,0.5629464387893677,0.6400501728057861,0.690778374671936,0.6005411744117737,0.6281180381774902,0.6964029669761658,0.590015709400177,0.6798040866851807,0.5842050313949585,0.6579271554946899,0.7865047454833984,0.5621650218963623,0.7335217595100403,0.6418668627738953,0.6317907571792603,0.7272371053695679,0.5668905973434448,0.6830289363861084,0.8090933561325073,0.6902065277099609,0.6746577024459839,0.7978286147117615,0.4226014018058777,0.778999924659729,0.5335625410079956,0.6910613775253296,0.5769065022468567,0.5200849771499634,0.8538594245910645,0.7586577534675598
